真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
30.0,30.00413884462342,2.0,2.0002536597009577,644,0.004138844623419402,0.00025365970095769796,0.0,1.0
