真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
30.0,30.002177761857084,1.5,1.4995802792479664,122,0.0021777618570837376,0.00041972075203355885,40.0,1.5
