反復回数,回転角度θ（deg）,スケールs
0,0.05811261961258681,1.0015504412517169
1,0.11604528794842062,1.0031019104221228
2,0.17379872111345526,1.0046544027395548
3,0.2313736322536115,1.006207913458707
4,0.28928365235141384,1.0077740201678014
5,0.34902731973506784,1.0093039872056446
6,0.4109323297282199,1.0108001209966833
7,0.470904866361959,1.0122985433147145
8,0.532289192362402,1.0138163538375156
9,0.5917133123725637,1.0153350603759972
10,0.6494455663351459,1.016855772777548
11,0.7073956850780809,1.0183802292894515
12,0.7660045227136598,1.0199096392099458
13,0.8249549609372955,1.0214299280633778
14,0.8865063380405905,1.0229733192279877
15,0.9501472217271651,1.0245121189458097
16,1.0131836173508333,1.0260514967193883
17,1.0736641205324764,1.027572924249947
18,1.1364265089298131,1.029076545798633
19,1.1974683450023649,1.0305721996589785
20,1.2584370586534404,1.0320355513138362
21,1.3183249696535542,1.0334742183765016
22,1.3825181717430342,1.0349282696281386
23,1.4514066664765426,1.0363928944662235
24,1.5195855794785091,1.0378613056264525
25,1.586366997531912,1.039338397822704
26,1.65213209177709,1.0408266001055586
27,1.7171347644313015,1.042316158075823
28,1.7809829120255414,1.04376034132453
29,1.8460915801680386,1.0451934406260661
30,1.9139027486840867,1.0466411536709055
31,1.9811416715148251,1.0480956256356755
32,2.0475767207002935,1.0495493964246305
33,2.112964851687645,1.0509990359798187
34,2.179617699415315,1.0524577389772856
35,2.245501354416984,1.0539276635684043
36,2.311191964092413,1.055397844984232
37,2.3753984075626233,1.0568665746578194
38,2.4352462352856565,1.0583035208581186
39,2.4988549310182813,1.0597250453975942
40,2.562129826344187,1.0611522027692029
41,2.6259299014959265,1.0625810354944247
42,2.6891356606428416,1.0640053808897119
43,2.7519016590660232,1.0654235927311135
44,2.813962410874202,1.0668704743287003
45,2.8767201002737908,1.0683173184652277
46,2.938541788624348,1.0697531387427788
47,3.0000857645671664,1.0712036817610757
48,3.066560864381508,1.0726576854778025
49,3.1307829797699416,1.0741129049748748
50,3.1943581430702253,1.0755637653010495
51,3.2565004952674377,1.077011533254292
52,3.3185429350512976,1.0784518134001433
53,3.385455809617649,1.079891520452172
54,3.4495474805008746,1.0813268436485175
55,3.5135651420511094,1.0827861503746985
56,3.579961937883048,1.0842414631376072
57,3.646878091645377,1.0857098006794121
58,3.715631379371959,1.0871786468418554
59,3.787001316580562,1.0886472497862203
60,3.8585705897589277,1.090113786414277
61,3.9276659900765565,1.091582391547052
62,3.998155814671502,1.093059143762239
63,4.068863941781711,1.0945545541501382
64,4.139345372913478,1.0960496320193327
65,4.214710659563333,1.0975644054165499
66,4.291040152289585,1.0990762928509155
67,4.366567743495481,1.1005824022352677
68,4.443891628558734,1.1020781088144382
69,4.522430628862071,1.1035659214674796
70,4.603246824354496,1.1050594196992833
71,4.684529006965226,1.10655145021972
72,4.762979783368304,1.1080496846669956
73,4.845809184624732,1.1095603381454888
74,4.927262809035728,1.1110843091816671
75,5.008134198148205,1.112618792451015
76,5.0905687847554715,1.1141504885189581
77,5.173937387445208,1.1156717538933292
78,5.259227952213364,1.1172143874126503
79,5.339807286960903,1.11874658035421
80,5.422052987513767,1.1202851606122675
81,5.504407085451086,1.1218239483199235
82,5.58895190836157,1.123368856379253
83,5.674676906220258,1.1249222540905208
84,5.761626691056101,1.1264800641431467
85,5.85162119507771,1.1280376848356082
86,5.94414836290129,1.1296136244111947
87,6.037832809055711,1.131181766467781
88,6.1350713338442935,1.132751656350576
89,6.233451158809292,1.1343104394394732
90,6.329629029402547,1.1358644144568757
91,6.426726523312043,1.1374224272577786
92,6.5226771298413775,1.1389772899004156
93,6.617436617687956,1.1405391976421457
