反復回数,∂J/∂θ,∂J/∂s,目的関数J
147,-218234097.99963844,-1078417211.8453138,751119.5
148,-201540407.27505118,-1082551509.3865516,752409.0
149,-197947074.90359586,-1085077564.2578626,750399.5
150,-189713672.06030488,-1095453446.0071282,749288.0
151,-175012163.97326082,-1100470381.9687824,751044.0
152,-179888633.68180013,-1088729309.9624827,750106.0
153,-196895915.5451274,-1071527481.2471232,748801.0
154,-189065119.63863772,-1069220729.52579,749239.0
155,-195419398.97306812,-1061889216.0197573,749440.5
156,-174695455.5629521,-1057819074.1183374,750664.5
157,-174716234.88563085,-1051980016.0288999,752117.0
158,-177080682.70476508,-1054295179.9470268,753261.5
159,-160396515.9584602,-1064226430.1934593,753195.5
160,-168195126.42265362,-1042461269.5975716,751242.5
161,-170149408.32675135,-1038963530.1213858,753863.5
162,-182357374.34196585,-1027398567.8832127,754865.5
163,-172929191.95008427,-1035743001.6230376,751172.5
164,-166984891.1002372,-1031722200.6064339,752847.0
165,-159660746.06904948,-1021064321.9666862,753667.5
166,-153080828.59704036,-1014894454.0849385,751992.0
167,-173789966.55647343,-980013681.078362,751890.0
168,-168329897.06334573,-968961566.7448064,749640.5
169,-160832346.2168637,-972103636.2789824,747882.0
170,-148023747.99670738,-947714886.8811496,746587.5
171,-143449356.57380056,-934083082.3147244,747471.0
172,-157852308.184166,-931042673.5049164,747239.5
173,-146282364.60386163,-916157732.4376383,746307.0
174,-183819432.64502442,-854992709.4066305,746334.0
175,-184083556.2367065,-845900170.4744571,745930.0
176,-181285164.15405977,-824930963.3106642,746451.0
177,-167424692.8942358,-820719896.0959287,747041.0
178,-196959276.95543712,-766788694.7153873,744044.0
179,-212734679.9900874,-749984030.6120554,743408.0
180,-239602048.83326298,-745027196.5187011,743212.5
181,-244845367.59899765,-725409902.8733041,742946.0
182,-246468253.32612163,-711627231.4684409,745876.5
183,-253697509.83668226,-685867594.2769387,746886.0
184,-269875969.4989052,-666132063.7255826,746562.5
185,-291061577.23078626,-638043764.2858644,748313.5
186,-308093499.1475447,-614895810.8094121,748347.5
187,-310722680.6755185,-595115268.8146075,745299.5
188,-302643526.21362054,-601946715.6720908,746814.0
189,-309074767.80906326,-575516104.7306722,747011.0
190,-302723269.0505841,-576048498.8958758,747316.5
191,-287497436.0615213,-582496214.5949132,749937.0
192,-289738033.2187682,-581194463.8413501,750289.0
193,-301612368.9314259,-585163358.1515577,753103.0
194,-308463992.34186715,-566233999.7678936,751557.5
195,-318501582.8481575,-545912501.2010436,751058.5
196,-318180874.66990167,-541341539.5782428,751276.0
197,-318046851.32626814,-550734151.210289,750324.0
198,-279614345.8769352,-565791619.1309936,751906.0
199,-277922339.1016146,-547906479.8138053,751735.5
200,-263310603.4124279,-550378567.1376612,753622.0
201,-263326135.19332665,-556684605.8500223,753665.0
202,-276393206.1747368,-562416425.7457067,754232.0
203,-275521828.04094744,-573770568.8778256,752050.5
204,-277143205.06703925,-561123926.3589449,752484.5
205,-260724105.72403747,-570383899.7805144,751661.5
206,-251952995.59431058,-576270750.591879,753187.0
207,-238377725.6861065,-573587162.9157953,754071.0
208,-221650123.44402748,-600053068.6019902,754639.5
209,-228720356.91717345,-583393075.2159278,755253.0
210,-218830203.54128695,-585946778.5574918,755234.0
211,-192977776.64979386,-583407348.211739,754571.5
212,-190743394.82013607,-581928325.3134074,755090.5
213,-177708240.9635545,-566840702.1828382,758301.5
214,-162508605.43253905,-567137310.4429879,757251.5
215,-154203803.38900512,-564806150.8387702,757349.5
216,-131590101.13392013,-565294329.1815574,756842.0
217,-131342473.67807794,-549347503.7858754,759179.0
218,-122079602.6154527,-552573837.3020511,759550.0
219,-108301182.52340579,-566816544.3433677,760499.5
220,-110564683.74882531,-571529198.2315528,761701.0
221,-102181029.0722292,-570680698.2845315,762485.0
222,-62805834.453582704,-577355492.8063639,763333.0
223,-54614225.221098244,-577138981.6303608,765531.0
224,-41414838.44823933,-563893840.5305326,766675.0
225,-14571642.01206243,-564894445.7589897,767471.5
226,-1425406.0578211546,-561090822.984853,769787.5
227,11508014.430136561,-555011748.4583789,770140.5
228,12610468.289140284,-550105227.1781796,771115.5
229,16006680.632713556,-548008754.8826444,772310.5
230,5711140.366756737,-546666514.0742029,773526.5
231,23704590.224587202,-541740457.9732322,773863.5
232,43562958.06708628,-553592672.3338068,773533.0
