反復回数,回転角度θ（deg）,スケールs
0,0.10466612387423556,1.5013370461005147
1,0.2091456482450169,1.5026790955919311
2,0.3141199820440344,1.5040327129231494
3,0.41680917965528663,1.5053991859097946
4,0.5199528299046445,1.5067747136190215
5,0.6211548514977481,1.508161758992076
6,0.7265810226959325,1.5095856445451499
7,0.8332322139843995,1.5110143547728203
8,0.9418542579156748,1.512451100229996
9,1.0511422872229503,1.5139124700536941
10,1.1610254733929493,1.5153730281267936
11,1.2702517471918986,1.5168425247579584
12,1.3809388526131343,1.5183171791277768
13,1.4936168614675052,1.5197982124482672
14,1.6039206812288254,1.5212890713708236
15,1.7163166972531787,1.5227995695701175
16,1.8307468817732153,1.5243061283354502
17,1.9448651444587284,1.5258246372643471
18,2.0591117746750975,1.5273506031273845
19,2.174080408466687,1.528876584904432
20,2.2903252648485646,1.5304162312049905
21,2.404753950202314,1.531983130657855
22,2.5212276972738157,1.5335624911916486
23,2.6387716087844106,1.5351499568083773
24,2.75654731090593,1.5367305147075265
25,2.876782483377916,1.5383161074871137
26,2.9979635066150037,1.5399156054252383
27,3.120512179531196,1.5415424159857976
28,3.240874714844406,1.5431505539388968
29,3.362271762423878,1.54475692404025
30,3.4839881900306673,1.5463823394474554
31,3.6096399410464155,1.5480431191002657
32,3.733787195953483,1.5497004801837104
33,3.85782475423445,1.5513688935156427
34,3.9785093334969837,1.5530480758553802
35,4.098600521502425,1.55471578739617
36,4.2189385871205625,1.5563948152875529
37,4.34025495686346,1.5580884518487028
38,4.463898346271581,1.559800846478019
39,4.587106493969319,1.5615247872722293
40,4.710670161668207,1.5632727658420866
41,4.83503369855049,1.56503302766842
42,4.9603565818774715,1.5668047281438207
43,5.087684791708695,1.568593428112945
44,5.217566189804976,1.570388239387175
45,5.344153342342903,1.5721770145064338
46,5.468445353185634,1.5739690770979646
47,5.592518511987479,1.5757774367311654
48,5.7179674447330004,1.5775922446225443
49,5.844676520439194,1.5794270112481845
50,5.972138696759543,1.5812886420153194
51,6.098792019421299,1.583179433233028
52,6.226091894536725,1.5850883453810258
53,6.3515114918815705,1.5870045024825181
54,6.480904780397753,1.5889495788499501
55,6.611620723732978,1.5908991330824351
56,6.739763435055566,1.5928536403079587
57,6.868073370065298,1.5948299736944016
58,6.996497051715933,1.5968227780584248
59,7.1258165085069995,1.5988290402814616
60,7.256058500819188,1.600861850934616
61,7.3876771308074325,1.6028944520149135
62,7.52555582323769,1.6049506379394742
63,7.661979272623188,1.6070043762941317
64,7.795571473569218,1.6090608731331082
65,7.92768647304067,1.611115549699895
66,8.06084782121143,1.6131808033792483
67,8.200243705949788,1.6152756455999768
68,8.341248461454764,1.617405193843747
69,8.48279165934979,1.619559293265204
70,8.622599427213954,1.621714122509901
71,8.764812836158079,1.6239031682977083
72,8.910627219155804,1.6261233221432234
73,9.053478813424846,1.6283358583414702
74,9.195379892453397,1.630553499277852
75,9.337459887952035,1.632769189854622
76,9.480467226079233,1.635011804832396
77,9.628315273851356,1.6372870546556986
78,9.776432681462117,1.6395676615766444
79,9.923151263338585,1.6418575358684868
80,10.068241688120414,1.6441517152536436
81,10.215150440059537,1.64645821768847
82,10.36518791462366,1.6487932958388278
83,10.517026977426271,1.6511433634368209
84,10.668995062783381,1.6535104643451803
85,10.816770813036568,1.6558849727412683
86,10.96678264859642,1.6582728974020828
87,11.114772938497541,1.6606443944056288
88,11.259687077006076,1.6630162687607104
89,11.402043485767406,1.6653737701413944
90,11.544167366838652,1.6677163742688472
91,11.685692510272933,1.6700527719500735
92,11.827045692429904,1.6723994030573175
93,11.967049685670371,1.6747494676243684
94,12.107900675780794,1.6771040096677012
95,12.251869701335579,1.6794711555443105
96,12.397555550100302,1.6818469799017874
97,12.542172191424982,1.6842299638705776
98,12.686977953419479,1.6866028957782664
99,12.829513576243036,1.6889713800702393
100,12.970954786862247,1.6913425546418348
101,13.110864234758978,1.6937010775873278
102,13.254683276899293,1.6960960986531937
103,13.396476251511853,1.6984896196094266
104,13.53566196615661,1.7008635667423335
105,13.67639921309656,1.703248307898795
106,13.817465488498138,1.7056492143428832
107,13.957612140026285,1.7080412584978208
108,14.096060721629879,1.710415549813275
109,14.235541253426375,1.712810154511243
110,14.374049955540556,1.7151906223482867
111,14.508697367574321,1.7175443990473722
112,14.647247776675282,1.7199386789137634
113,14.782035141053779,1.7222998473164528
114,14.914815401782095,1.7246665260198146
115,15.044863070986034,1.7269973966533538
116,15.178238996763865,1.7293363537109467
117,15.30995446362949,1.7316748399005977
118,15.436904600359636,1.7339469834923518
119,15.563902441640785,1.7362140542198603
120,15.685343638295295,1.7384630633544327
121,15.806027486731086,1.7407012246455655
