反復回数,∂J/∂θ,∂J/∂s,目的関数J
87,-1419601260.1817775,-618753597.9149487,927693.0
88,-1413898327.1314645,-622998664.5364473,926696.0
89,-1418873776.000132,-622689345.7697902,927510.5
90,-1422690827.937317,-629325220.5167384,927134.0
91,-1422601062.8868961,-624408894.1092825,927471.0
92,-1438841857.0672975,-629238206.2564023,927773.0
93,-1443135907.7189186,-628293143.4307332,926489.5
94,-1452084131.9240901,-629890898.131972,925905.5
95,-1448710401.5894418,-630303515.6883128,925975.5
96,-1484673730.417808,-644316405.7897846,924547.5
97,-1475641826.6225874,-645324981.6579115,924010.5
98,-1474071945.921915,-643450071.4435036,922545.0
99,-1484865129.136425,-642990742.6573418,921340.0
100,-1477516175.8639467,-634605071.1391234,920696.5
101,-1481939349.1809106,-637279833.4614799,919653.5
102,-1485346314.5544295,-633838488.9525702,921862.5
103,-1501772697.5291078,-645255845.4869274,921764.0
104,-1483445231.3361936,-639422618.0217927,920729.5
105,-1476135633.1347053,-635576982.9308836,922148.5
106,-1474603195.407,-640455487.0601592,921538.0
107,-1479477805.0238714,-639798666.4615932,922140.5
108,-1496603589.017076,-642870094.2916578,921864.0
109,-1518785435.0486987,-648617275.8040068,923465.0
110,-1530668939.9514754,-653854942.2961733,923472.0
111,-1517702946.1552975,-650513849.4177117,922920.5
112,-1527111520.3027048,-660239464.1038029,922886.0
113,-1540777150.52745,-668307942.9948472,922544.0
114,-1538316946.1183953,-667766398.7380716,921266.0
115,-1538141328.2480607,-671398238.7044938,921392.0
116,-1537969041.3140695,-672401922.151862,920493.5
117,-1535702621.0150676,-672134179.252721,921311.5
118,-1542505841.0260012,-680706943.6887277,921128.5
119,-1520780040.3570771,-672541547.2249258,921820.0
120,-1512407671.6885042,-673535837.266952,922086.5
121,-1512203466.0201626,-673273231.5749747,920354.0
122,-1509718050.9644494,-674284859.7936003,920708.5
123,-1507302592.0303078,-670129009.6224973,921337.0
124,-1522118980.6160975,-678784617.1344327,921593.5
125,-1518786923.3651395,-679675687.5396626,922513.5
126,-1516715684.5438445,-682788727.5628934,923444.0
127,-1519398510.1294909,-684942196.6775196,922061.0
128,-1524989405.8400111,-685074362.2331704,923032.0
129,-1535656059.8893404,-685962449.5707837,923285.5
130,-1533645384.9034731,-686030279.2467985,921797.5
131,-1532855358.4918027,-680699318.1629444,919571.5
132,-1523337137.0873213,-686530780.455039,920152.5
133,-1525411758.6141207,-683097675.8996849,919017.0
134,-1521395055.2158957,-683208610.9802499,918626.5
135,-1528041961.5030236,-685519555.9512956,919070.0
136,-1533657929.0634904,-692462945.8354809,919673.5
