真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
30.0,28.609000024255174,1.5,6.710095383601009,999,1.3909999757448261,5.210095383601009,30.0,5.0
