反復回数,∂J/∂θ,∂J/∂s,目的関数J
199,-55516940010.895706,-479273588965.0746,884479.0
200,-55513912717.06944,-479274008274.98267,884479.0
201,-55510885423.24399,-479274427548.2371,884479.0
202,-55507858129.41934,-479274846784.83997,884479.0
203,-55504830835.595474,-479275265984.7933,884479.0
204,-55501803541.772385,-479275685148.09906,884479.0
205,-55498776247.95005,-479276104274.7595,884479.0
206,-55495748954.128555,-479276523364.7765,884479.0
207,-55492721660.307816,-479276942418.152,884479.0
208,-55489694366.487854,-479277361434.88806,884479.0
209,-55486667072.668724,-479277780414.98694,884479.0
210,-55483639778.85033,-479278199358.45044,884479.0
211,-55480612485.03275,-479278618265.28076,884479.0
212,-55477585191.215965,-479279037135.47974,884479.0
213,-55474557897.399956,-479279455969.04956,884479.0
214,-55471530603.58473,-479279874765.9923,884479.0
215,-55468503309.770294,-479280293526.3098,884479.0
216,-55465476015.95665,-479280712250.0044,884479.0
217,-55462448722.1438,-479281130937.07776,884479.0
218,-55459421428.33172,-479281549587.5322,884479.0
219,-55456394134.520424,-479281968201.3697,884479.0
220,-55453366840.709915,-479282386778.5922,884479.0
221,-55450339546.90021,-479282805319.2017,884479.0
222,-55447312253.091255,-479283223823.2005,884479.0
223,-55444284959.28312,-479283642290.5903,884479.0
224,-55441257665.475784,-479284060721.3734,884479.0
225,-55438230371.66921,-479284479115.55164,884479.0
226,-55435203077.86343,-479284897473.1272,884479.0
227,-55432175784.05842,-479285315794.10205,884479.0
228,-55429148490.25423,-479285734078.4783,884479.0
229,-55426121196.450806,-479286152326.2577,884479.0
230,-55423093902.64817,-479286570537.4427,884479.0
231,-55420066608.84634,-479286988712.03503,884479.0
232,-55417039315.045265,-479287406850.03674,884479.0
233,-55414012021.245,-479287824951.4501,884479.0
234,-55410984727.445496,-479288243016.27686,884479.0
235,-55407957433.646805,-479288661044.5193,884479.0
236,-55404930139.84886,-479289079036.1792,884479.0
237,-55401902846.05176,-479289496991.2587,884479.0
238,-55398875552.2554,-479289914909.7601,884479.0
239,-55395848258.45985,-479290332791.68494,884479.0
240,-55392820964.66507,-479290750637.03564,884479.0
241,-55389793670.8711,-479291168445.8139,884479.0
242,-55386766377.07793,-479291586218.0221,884479.0
243,-55383739083.28549,-479292003953.6621,884479.0
244,-55380711789.49388,-479292421652.73596,884479.0
245,-55377684495.703026,-479292839315.24567,884479.0
246,-55374657201.91299,-479293256941.19324,884479.0
247,-55371629908.123726,-479293674530.5808,884479.0
248,-55368602614.33525,-479294092083.4104,884479.0
249,-55365575320.547554,-479294509599.6839,884479.0
250,-55362548026.76065,-479294927079.4035,884479.0
251,-55359520732.97452,-479295344522.5711,884479.0
252,-55356493439.18917,-479295761929.1889,884479.0
253,-55353466145.40464,-479296179299.25867,884479.0
254,-55350438851.62087,-479296596632.7827,884479.0
255,-55347411557.8379,-479297013929.76294,884479.0
256,-55344384264.0557,-479297431190.2014,884479.0
257,-55341356970.27431,-479297848414.1001,884479.0
258,-55338329676.49371,-479298265601.46106,884479.0
259,-55335302382.71386,-479298682752.2864,884479.0
260,-55332275088.93484,-479299099866.578,884479.0
261,-55329247795.156586,-479299516944.3379,884479.0
262,-55326220501.37909,-479299933985.5683,884479.0
263,-55323193207.602425,-479300350990.2711,884479.0
264,-55320165913.82653,-479300767958.4484,884479.0
265,-55317138620.05141,-479301184890.1022,884479.0
266,-55314111326.2771,-479301601785.2345,884479.0
267,-55311084032.503525,-479302018643.8473,884479.0
268,-55308056738.73078,-479302435465.94275,884479.0
269,-55305029444.95881,-479302852251.52277,884479.0
270,-55302002151.18762,-479303269000.5894,884479.0
271,-55298974857.41725,-479303685713.1447,884479.0
272,-55295947563.64763,-479304102389.1908,884479.0
273,-55292920269.87879,-479304519028.7295,884479.0
274,-55289892976.11077,-479304935631.76294,884479.0
275,-55286865682.3435,-479305352198.2932,884479.0
276,-55283838388.577034,-479305768728.32227,884479.0
277,-55280811094.81136,-479306185221.85223,884479.0
278,-55277783801.046486,-479306601678.885,884479.0
279,-55274756507.28238,-479307018099.4226,884479.0
280,-55271729213.519066,-479307434483.46716,884479.0
281,-55268701919.75652,-479307850831.02075,884479.0
282,-55265674625.994774,-479308267142.0852,884479.0
283,-55262647332.23381,-479308683416.6627,884479.0
284,-55259620038.47362,-479309099654.75525,884479.0
285,-55256592744.71425,-479309515856.36487,884479.0
286,-55253565450.955635,-479309932021.4935,884479.0
287,-55250538157.19782,-479310348150.14343,884479.0
288,-55247510863.44076,-479310764242.3163,884479.0
289,-55244483569.6845,-479311180298.0144,884479.0
290,-55241456275.92906,-479311596317.23975,884479.0
291,-55238428982.17438,-479312012299.9942,884479.0
292,-55235401688.42049,-479312428246.2799,884479.0
293,-55232374394.667366,-479312844156.09894,884479.0
294,-55229347100.91502,-479313260029.45325,884479.0
295,-55226319807.16351,-479313675866.345,884479.0
296,-55223292513.412766,-479314091666.776,884479.0
297,-55220265219.6628,-479314507430.7483,884479.0
298,-55217237925.913605,-479314923158.2641,884479.0
299,-55214210632.16521,-479315338849.3254,884479.0
300,-55211183338.41765,-479315754503.934,884479.0
301,-55208156044.670784,-479316170122.09204,884479.0
302,-55205128750.92476,-479316585703.80176,884479.0
303,-55202101457.17952,-479317001249.0649,884479.0
304,-55199074163.43503,-479317416757.8837,884479.0
305,-55196046869.69136,-479317832230.26,884479.0
306,-55193019575.948494,-479318247666.1959,884479.0
307,-55189992282.206345,-479318663065.6935,884479.0
308,-55186964988.46503,-479319078428.75476,884479.0
309,-55183937694.724495,-479319493755.38165,884479.0
310,-55180910400.98477,-479319909045.5762,884479.0
311,-55177883107.245804,-479320324299.34045,884479.0
312,-55174855813.50761,-479320739516.67664,884479.0
313,-55171828519.77021,-479321154697.58655,884479.0
314,-55168801226.03361,-479321569842.0722,884479.0
315,-55165773932.297775,-479321984950.1357,884479.0
316,-55162746638.56272,-479322400021.77905,884479.0
317,-55159719344.82847,-479322815057.0043,884479.0
318,-55156692051.09501,-479323230055.81335,884479.0
319,-55153664757.36235,-479323645018.2085,884479.0
320,-55150637463.63043,-479324059944.1915,884479.0
321,-55147610169.89932,-479324474833.7644,884479.0
322,-55144582876.168976,-479324889686.9294,884479.0
323,-55141555582.43944,-479325304503.6884,884479.0
324,-55138528288.71071,-479325719284.04333,884479.0
325,-55135500994.98271,-479326134027.99646,884479.0
326,-55132473701.25553,-479326548735.5497,884479.0
327,-55129446407.5291,-479326963406.705,884479.0
328,-55126419113.803474,-479327378041.46436,884479.0
329,-55123391820.07867,-479327792639.82996,884479.0
330,-55120364526.35462,-479328207201.8037,884479.0
331,-55117337232.63136,-479328621727.3876,884479.0
332,-55114309938.90889,-479329036216.58374,884479.0
333,-55111282645.187195,-479329450669.39417,884479.0
334,-55108255351.46629,-479329865085.8208,884479.0
335,-55105228057.74615,-479330279465.86584,884479.0
336,-55102200764.0268,-479330693809.5311,884479.0
337,-55099173470.308266,-479331108116.8187,884479.0
338,-55096146176.5905,-479331522387.73065,884479.0
339,-55093118882.87351,-479331936622.26904,884479.0
340,-55090091589.15731,-479332350820.4358,884479.0
341,-55087064295.44193,-479332764982.2329,884479.0
342,-55084037001.727264,-479333179107.6624,884479.0
343,-55081009708.013435,-479333593196.72656,884479.0
344,-55077982414.30038,-479334007249.427,884479.0
345,-55074955120.58809,-479334421265.76605,884479.0
346,-55071927826.8766,-479334835245.7456,884479.0
347,-55068900533.165886,-479335249189.3677,884479.0
348,-55065873239.45601,-479335663096.63434,884479.0
349,-55062845945.74685,-479336076967.5476,884479.0
350,-55059818652.0385,-479336490802.10956,884479.0
351,-55056791358.330925,-479336904600.32196,884479.0
352,-55053764064.62416,-479337318362.1871,884479.0
353,-55050736770.918175,-479337732087.70685,884479.0
354,-55047709477.21299,-479338145776.8833,884479.0
355,-55044682183.50855,-479338559429.7185,884479.0
356,-55041654889.80492,-479338973046.2145,884479.0
357,-55038627596.10205,-479339386626.3729,884479.0
358,-55035600302.39997,-479339800170.1965,884479.0
359,-55032573008.698685,-479340213677.68665,884479.0
360,-55029545714.9982,-479340627148.8456,884479.0
361,-55026518421.29848,-479341040583.6754,884479.0
362,-55023491127.59958,-479341453982.17804,884479.0
363,-55020463833.9014,-479341867344.3556,884479.0
364,-55017436540.20407,-479342280670.2099,884479.0
365,-55014409246.50748,-479342693959.7433,884479.0
366,-55011381952.81168,-479343107212.95746,884479.0
367,-55008354659.11665,-479343520429.8546,884479.0
368,-55005327365.42241,-479343933610.4367,884479.0
369,-55002300071.729004,-479344346754.70575,884479.0
370,-54999272778.03636,-479344759862.66376,884479.0
371,-54996245484.344475,-479345172934.31287,884479.0
372,-54993218190.65339,-479345585969.6549,884479.0
373,-54990190896.96308,-479345998968.692,884479.0
374,-54987163603.27355,-479346411931.4262,884479.0
375,-54984136309.58484,-479346824857.8594,884479.0
376,-54981109015.896866,-479347237747.9939,884479.0
377,-54978081722.20975,-479347650601.8313,884479.0
378,-54975054428.52335,-479348063419.3739,884479.0
379,-54972027134.83775,-479348476200.62366,884479.0
380,-54968999841.15294,-479348888945.5825,884479.0
381,-54965972547.46891,-479349301654.2527,884479.0
382,-54962945253.78569,-479349714326.63605,884479.0
383,-54959917960.103195,-479350126962.7345,884479.0
384,-54956890666.421555,-479350539562.5503,884479.0
385,-54953863372.74068,-479350952126.08527,884479.0
386,-54950836079.060555,-479351364653.3415,884479.0
387,-54947808785.38122,-479351777144.32104,884479.0
388,-54944781491.70268,-479352189599.02594,884479.0
389,-54941754198.02493,-479352602017.45807,884479.0
390,-54938726904.347946,-479353014399.6195,884479.0
391,-54935699610.671776,-479353426745.5123,884479.0
392,-54932672316.99636,-479353839055.13855,884479.0
393,-54929645023.321754,-479354251328.5001,884479.0
394,-54926617729.64791,-479354663565.5991,884479.0
395,-54923590435.974846,-479355075766.4375,884479.0
396,-54920563142.30256,-479355487931.0173,884479.0
397,-54917535848.63111,-479355900059.34045,884479.0
398,-54914508554.96041,-479356312151.4092,884479.0
399,-54911481261.29051,-479356724207.22534,884479.0
400,-54908453967.621376,-479357136226.791,884479.0
401,-54905426673.953026,-479357548210.1083,884479.0
402,-54902399380.28549,-479357960157.1789,884479.0
403,-54899372086.61872,-479358372068.0051,884479.0
404,-54896344792.952705,-479358783942.58887,884479.0
405,-54893317499.28749,-479359195780.9321,884479.0
406,-54890290205.62306,-479359607583.037,884479.0
407,-54887262911.959435,-479360019348.90546,884479.0
408,-54884235618.29657,-479360431078.53955,884479.0
409,-54881208324.63453,-479360842771.9412,884479.0
410,-54878181030.973236,-479361254429.1124,884479.0
411,-54875153737.31271,-479361666050.0554,884479.0
412,-54872126443.65302,-479362077634.77203,884479.0
413,-54869099149.99407,-479362489183.2643,884479.0
414,-54866071856.33592,-479362900695.5343,884479.0
415,-54863044562.67855,-479363312171.58386,884479.0
416,-54860017269.02197,-479363723611.4153,884479.0
417,-54856989975.366196,-479364135015.0304,884479.0
418,-54853962681.71115,-479364546382.4312,884479.0
419,-54850935388.05693,-479364957713.6198,884479.0
420,-54847908094.40347,-479365369008.59814,884479.0
421,-54844880800.75083,-479365780267.3683,884479.0
422,-54841853507.098946,-479366191489.93225,884479.0
423,-54838826213.44788,-479366602676.2919,884479.0
424,-54835798919.79755,-479367013826.4494,884479.0
425,-54832771626.14802,-479367424940.40674,884479.0
426,-54829744332.49925,-479367836018.1659,884479.0
427,-54826717038.851295,-479368247059.7289,884479.0
428,-54823689745.204124,-479368658065.09784,884479.0
429,-54820662451.557724,-479369069034.27454,884479.0
430,-54817635157.912125,-479369479967.26135,884479.0
431,-54814607864.26728,-479369890864.0598,884479.0
432,-54811580570.62323,-479370301724.67224,884479.0
433,-54808553276.979965,-479370712549.1006,884479.0
434,-54805525983.33748,-479371123337.3469,884479.0
435,-54802498689.6958,-479371534089.4132,884479.0
436,-54799471396.05491,-479371944805.3013,884479.0
437,-54796444102.414764,-479372355485.0135,884479.0
438,-54793416808.77542,-479372766128.55164,884479.0
439,-54790389515.13686,-479373176735.9177,884479.0
440,-54787362221.499084,-479373587307.1139,884479.0
441,-54784334927.86209,-479373997842.1421,884479.0
442,-54781307634.22587,-479374408341.00415,884479.0
443,-54778280340.59047,-479374818803.7023,884479.0
444,-54775253046.955826,-479375229230.2385,884479.0
445,-54772225753.321945,-479375639620.61487,884479.0
446,-54769198459.68885,-479376049974.833,884479.0
447,-54766171166.05659,-479376460292.8955,884479.0
448,-54763143872.425064,-479376870574.8041,884479.0
449,-54760116578.794334,-479377280820.5605,884479.0
450,-54757089285.1644,-479377691030.16724,884479.0
451,-54754061991.53524,-479378101203.626,884479.0
452,-54751034697.90687,-479378511340.9387,884479.0
453,-54748007404.27926,-479378921442.1078,884479.0
454,-54744980110.65247,-479379331507.13495,884479.0
455,-54741952817.02644,-479379741536.0222,884479.0
456,-54738925523.40118,-479380151528.7716,884479.0
457,-54735898229.7767,-479380561485.38525,884479.0
458,-54732870936.15305,-479380971405.86505,884479.0
459,-54729843642.530136,-479381381290.213,884479.0
460,-54726816348.90801,-479381791138.431,884479.0
461,-54723789055.28669,-479382200950.52136,884479.0
462,-54720761761.666176,-479382610726.48596,884479.0
463,-54717734468.04637,-479383020466.32654,884479.0
464,-54714707174.42743,-479383430170.04565,884479.0
465,-54711679880.80919,-479383839837.6449,884479.0
466,-54708652587.1918,-479384249469.1262,884479.0
467,-54705625293.57518,-479384659064.492,884479.0
468,-54702597999.959366,-479385068623.7439,884479.0
469,-54699570706.344284,-479385478146.8841,884479.0
470,-54696543412.73002,-479385887633.9147,884479.0
471,-54693516119.116486,-479386297084.8373,884479.0
472,-54690488825.50379,-479386706499.6543,884479.0
473,-54687461531.89185,-479387115878.3677,884479.0
474,-54684434238.280716,-479387525220.9791,884479.0
475,-54681406944.67034,-479387934527.4912,884479.0
476,-54678379651.06078,-479388343797.9054,884479.0
477,-54675352357.45198,-479388753032.2239,884479.0
478,-54672325063.84396,-479389162230.44867,884479.0
479,-54669297770.23672,-479389571392.5819,884479.0
480,-54666270476.63027,-479389980518.6255,884479.0
481,-54663243183.02462,-479390389608.58124,884479.0
482,-54660215889.41971,-479390798662.45154,884479.0
483,-54657188595.81564,-479391207680.238,884479.0
484,-54654161302.21229,-479391616661.943,884479.0
485,-54651134008.60976,-479392025607.56824,884479.0
486,-54648106715.00802,-479392434517.11597,884479.0
487,-54645079421.40706,-479392843390.58795,884479.0
488,-54642052127.80684,-479393252227.98645,884479.0
489,-54639024834.20744,-479393661029.31323,884479.0
490,-54635997540.608864,-479394069794.5705,884479.0
491,-54632970247.010994,-479394478523.76013,884479.0
492,-54629942953.41393,-479394887216.88416,884479.0
493,-54626915659.81769,-479395295873.9446,884479.0
494,-54623888366.22217,-479395704494.9433,884479.0
495,-54620861072.62746,-479396113079.8827,884479.0
496,-54617833779.03352,-479396521628.7643,884479.0
497,-54614806485.440384,-479396930141.5905,884479.0
498,-54611779191.84806,-479397338618.36304,884479.0
499,-54608751898.25644,-479397747059.084,884479.0
500,-54605724604.66565,-479398155463.75543,884479.0
501,-54602697311.07567,-479398563832.3793,884479.0
502,-54599670017.486435,-479398972164.95764,884479.0
503,-54600378632.14551,-479423095372.214,884411.5
504,-54597146297.33159,-479421316884.40076,884419.5
505,-54588316268.723595,-479526990988.67505,884259.5
506,-54582272895.4949,-479459654285.7864,884319.5
507,-54586530812.870415,-479581592537.6954,884358.0
508,-54580807197.55277,-479506187961.3443,884485.5
509,-54577625540.62679,-479534830030.83484,884549.5
510,-54582093888.783394,-479744547340.5709,884729.0
511,-54576394216.424065,-479758667402.8615,884664.5
512,-54558266540.32734,-479753378684.44824,884875.0
513,-54534161239.06689,-479910262670.1367,884845.5
514,-54512732862.26424,-479948842715.60864,885376.5
515,-54510606485.54628,-479935990654.22076,885327.0
516,-54487834581.898834,-479843773595.3135,885539.5
517,-54486149445.23083,-479828719003.8899,885527.0
518,-54487691829.63599,-479761845988.4957,885527.0
519,-54480043439.707924,-479787202264.9155,885643.5
520,-54473158001.081474,-479774781313.30237,885518.5
521,-54440757855.68883,-479716662171.2678,885537.0
522,-54386153501.382996,-479690291181.23627,885436.0
523,-54395859253.00165,-479827562386.3031,885622.0
524,-54427626606.75418,-479892683547.7237,885878.5
525,-54429595376.03513,-479950270962.64575,885965.5
526,-54432273150.43272,-479908446555.34644,885825.0
527,-54547173161.41041,-481591632541.2317,885668.5
528,-54537628959.123405,-481586562324.6439,885703.5
529,-54569407388.042,-482248376737.0248,885589.0
530,-54544622119.95097,-482352660621.9569,885525.0
531,-54632630502.85663,-481675534195.04175,884851.0
532,-54622404297.57629,-481687363920.9404,884960.0
533,-54715085946.63654,-481286327450.61584,884772.0
534,-54735664854.33884,-481315173407.3269,884751.5
535,-54721632909.454384,-480987152477.6769,884707.5
536,-54719244169.11915,-480991789047.2682,884653.5
537,-54781722474.29579,-481055297242.9758,885077.5
538,-54784024042.28459,-481075824965.6476,884824.5
539,-54737222341.34293,-480863534509.8277,884676.5
540,-54713177757.952126,-480848588482.9558,884903.0
541,-54727155759.697014,-480864663647.23395,884698.5
542,-54794516576.979126,-480858784437.93567,884389.0
543,-54858496857.3558,-480822697546.51196,884307.0
