反復回数,回転角度θ（度）,スケールs,目的関数値J,勾配ノルム,∂J/∂θ,∂J/∂s
187,0.08172547139320195,1.0020642092157985,884479.0,482477473834.4834,-55553267536.87198,-479268554386.454
188,0.0821592809521041,1.002075194491857,884479.0,482477542234.64343,-55550240243.036285,-479268974136.3644
189,0.08259308099969609,1.0020861798253593,884479.0,482477610617.7195,-55547212949.2014,-479269393849.5967
190,0.08302687153624098,1.002097165216304,884479.0,482477678983.7136,-55544185655.36728,-479269813526.1531
191,0.08346065256200183,1.0021081506646892,884479.0,482477747332.62756,-55541158361.53396,-479270233166.0353
192,0.0838944240772417,1.0021191361705128,884479.0,482477815664.4636,-55538131067.701416,-479270652769.2457
193,0.08432818608222363,1.0021301217337732,884479.0,482477883979.22327,-55535103773.86965,-479271072335.78613
194,0.08476193857721065,1.0021411073544684,884479.0,482477952276.9086,-55532076480.0387,-479271491865.65857
195,0.0851956815624658,1.0021520930325964,884479.0,482478020557.52185,-55529049186.20853,-479271911358.86536
196,0.08562941503825211,1.0021630787681555,884479.0,482478088821.0646,-55526021892.379135,-479272330815.40826
197,0.08606313900483259,1.0021740645611434,884479.0,482478157067.53894,-55522994598.550575,-479272750235.2894
198,0.08649685346247026,1.0021850504115586,884479.0,482478225296.94684,-55519967304.722755,-479273169618.51086
199,0.0869305584114281,1.0021960363193991,884479.0,482478293509.29004,-55516940010.895706,-479273588965.0746
200,0.08736425385196912,1.002207022284663,884479.0,482478361704.57074,-55513912717.06944,-479274008274.98267
201,0.08779793978435632,1.0022180083073486,884479.0,482478429882.79065,-55510885423.24399,-479274427548.2371
202,0.08823161620885264,1.0022289943874538,884479.0,482478498043.9517,-55507858129.41934,-479274846784.83997
203,0.0886652831257211,1.0022399805249766,884479.0,482478566188.0561,-55504830835.595474,-479275265984.7933
204,0.08909894053522463,1.0022509667199153,884479.0,482478634315.10547,-55501803541.772385,-479275685148.09906
205,0.08953258843762622,1.002261952972268,884479.0,482478702425.10205,-55498776247.95005,-479276104274.7595
206,0.0899662268331888,1.0022729392820329,884479.0,482478770518.04755,-55495748954.128555,-479276523364.7765
207,0.09039985572217533,1.0022839256492078,884479.0,482478838593.9439,-55492721660.307816,-479276942418.152
208,0.09083347510484874,1.0022949120737912,884479.0,482478906652.793,-55489694366.487854,-479277361434.88806
209,0.09126708498147196,1.002305898555781,884479.0,482478974694.59705,-55486667072.668724,-479277780414.98694
210,0.09170068535230792,1.0023168850951751,884479.0,482479042719.3577,-55483639778.85033,-479278199358.45044
211,0.09213427621761953,1.0023278716919721,884479.0,482479110727.0771,-55480612485.03275,-479278618265.28076
212,0.0925678575776697,1.0023388583461699,884479.0,482479178717.7569,-55477585191.215965,-479279037135.47974
213,0.09300142943272133,1.0023498450577664,884479.0,482479246691.39923,-55474557897.399956,-479279455969.04956
214,0.09343499178303732,1.0023608318267598,884479.0,482479314648.0061,-55471530603.58473,-479279874765.9923
215,0.09386854462888056,1.0023718186531485,884479.0,482479382587.5793,-55468503309.770294,-479280293526.3098
216,0.09430208797051391,1.0023828055369304,884479.0,482479450510.1209,-55465476015.95665,-479280712250.0044
217,0.09473562180820026,1.0023937924781035,884479.0,482479518415.6325,-55462448722.1438,-479281130937.07776
218,0.0951691461422025,1.002404779476666,884479.0,482479586304.1165,-55459421428.33172,-479281549587.5322
219,0.09560266097278343,1.002415766532616,884479.0,482479654175.5745,-55456394134.520424,-479281968201.3697
220,0.09603616630020596,1.002426753645952,884479.0,482479722030.00867,-55453366840.709915,-479282386778.5922
221,0.0964696621247329,1.0024377408166716,884479.0,482479789867.4206,-55450339546.90021,-479282805319.2017
222,0.0969031484466271,1.0024487280447731,884479.0,482479857687.8126,-55447312253.091255,-479283223823.2005
223,0.09733662526615139,1.0024597153302546,884479.0,482479925491.1863,-55444284959.28312,-479283642290.5903
224,0.09777009258356859,1.0024707026731141,884479.0,482479993277.54395,-55441257665.475784,-479284060721.3734
225,0.09820355039914151,1.00248169007335,884479.0,482480061046.88715,-55438230371.66921,-479284479115.55164
226,0.09863699871313297,1.0024926775309602,884479.0,482480128799.2181,-55435203077.86343,-479284897473.1272
227,0.09907043752580579,1.0025036650459427,884479.0,482480196534.5385,-55432175784.05842,-479285315794.10205
228,0.09950386683742271,1.002514652618296,884479.0,482480264252.8505,-55429148490.25423,-479285734078.4783
229,0.09993728664824657,1.0025256402480178,884479.0,482480331954.15576,-55426121196.450806,-479286152326.2577
230,0.10037069695854012,1.0025366279351065,884479.0,482480399638.4566,-55423093902.64817,-479286570537.4427
231,0.10080409776856614,1.00254761567956,884479.0,482480467305.75464,-55420066608.84634,-479286988712.03503
232,0.10123748907858739,1.0025586034813767,884479.0,482480534956.05176,-55417039315.045265,-479287406850.03674
233,0.10167087088886664,1.0025695913405546,884479.0,482480602589.3502,-55414012021.245,-479287824951.4501
234,0.10210424319966664,1.0025805792570917,884479.0,482480670205.6517,-55410984727.445496,-479288243016.27686
235,0.10253760601125013,1.002591567230986,884479.0,482480737804.9583,-55407957433.646805,-479288661044.5193
236,0.10297095932387985,1.0026025552622357,884479.0,482480805387.27167,-55404930139.84886,-479289079036.1792
237,0.10340430313781854,1.0026135433508392,884479.0,482480872952.594,-55401902846.05176,-479289496991.2587
238,0.10383763745332888,1.0026245314967943,884479.0,482480940500.9273,-55398875552.2554,-479289914909.7601
239,0.10427096227067364,1.0026355197000993,884479.0,482481008032.27313,-55395848258.45985,-479290332791.68494
240,0.10470427759011551,1.0026465079607523,884479.0,482481075546.6338,-55392820964.66507,-479290750637.03564
241,0.10513758341191717,1.0026574962787513,884479.0,482481143044.0108,-55389793670.8711,-479291168445.8139
242,0.10557087973634134,1.0026684846540945,884479.0,482481210524.40656,-55386766377.07793,-479291586218.0221
243,0.10600416656365069,1.0026794730867798,884479.0,482481277987.82275,-55383739083.28549,-479292003953.6621
244,0.10643744389410792,1.0026904615768057,884479.0,482481345434.26135,-55380711789.49388,-479292421652.73596
245,0.10687071172797567,1.00270145012417,884479.0,482481412863.72424,-55377684495.703026,-479292839315.24567
246,0.10730397006551665,1.002712438728871,884479.0,482481480276.2133,-55374657201.91299,-479293256941.19324
247,0.10773721890699346,1.0027234273909067,884479.0,482481547671.7307,-55371629908.123726,-479293674530.5808
248,0.1081704582526688,1.0027344161102751,884479.0,482481615050.2782,-55368602614.33525,-479294092083.4104
249,0.1086036881028053,1.0027454048869746,884479.0,482481682411.85767,-55365575320.547554,-479294509599.6839
250,0.10903690845766559,1.0027563937210031,884479.0,482481749756.4712,-55362548026.76065,-479294927079.4035
251,0.1094701193175123,1.0027673826123589,884479.0,482481817084.12054,-55359520732.97452,-479295344522.5711
252,0.10990332068260807,1.00277837156104,884479.0,482481884394.80786,-55356493439.18917,-479295761929.1889
253,0.11033651255321547,1.0027893605670446,884479.0,482481951688.5347,-55353466145.40464,-479296179299.25867
254,0.11076969492959718,1.0028003496303708,884479.0,482482018965.3034,-55350438851.62087,-479296596632.7827
255,0.11120286781201573,1.0028113387510165,884479.0,482482086225.1158,-55347411557.8379,-479297013929.76294
256,0.11163603120073375,1.00282232792898,884479.0,482482153467.97363,-55344384264.0557,-479297431190.2014
257,0.11206918509601381,1.0028333171642596,884479.0,482482220693.879,-55341356970.27431,-479297848414.1001
258,0.1125023294981185,1.002844306456853,884479.0,482482287902.8338,-55338329676.49371,-479298265601.46106
259,0.1129354644073104,1.0028552958067587,884479.0,482482355094.83997,-55335302382.71386,-479298682752.2864
260,0.11336858982385206,1.0028662852139745,884479.0,482482422269.89935,-55332275088.93484,-479299099866.578
261,0.11380170574800605,1.0028772746784986,884479.0,482482489428.0138,-55329247795.156586,-479299516944.3379
262,0.11423481218003491,1.0028882642003294,884479.0,482482556569.18555,-55326220501.37909,-479299933985.5683
263,0.1146679091202012,1.0028992537794645,884479.0,482482623693.4163,-55323193207.602425,-479300350990.2711
264,0.11510099656876745,1.0029102434159025,884479.0,482482690800.70807,-55320165913.82653,-479300767958.4484
265,0.11553407452599615,1.0029212331096413,884479.0,482482757891.0628,-55317138620.05141,-479301184890.1022
266,0.11596714299214987,1.002932222860679,884479.0,482482824964.4823,-55314111326.2771,-479301601785.2345
267,0.11640020196749112,1.0029432126690137,884479.0,482482892020.9685,-55311084032.503525,-479302018643.8473
268,0.11683325145228242,1.0029542025346436,884479.0,482482959060.52356,-55308056738.73078,-479302435465.94275
269,0.11726629144678623,1.0029651924575669,884479.0,482483026083.1492,-55305029444.95881,-479302852251.52277
270,0.11769932195126505,1.0029761824377814,884479.0,482483093088.84735,-55302002151.18762,-479303269000.5894
271,0.1181323429659814,1.0029871724752857,884479.0,482483160077.62,-55298974857.41725,-479303685713.1447
272,0.11856535449119772,1.0029981625700775,884479.0,482483227049.4691,-55295947563.64763,-479304102389.1908
273,0.1189983565271765,1.003009152722155,884479.0,482483294004.3965,-55292920269.87879,-479304519028.7295
