反復回数,∂J/∂θ,∂J/∂s,目的関数J
271,-491427941.71984905,596231144.4614753,261001.0
272,-480832912.5468868,592342510.229083,258738.5
273,-467391498.4778322,614777368.9918882,255587.0
274,-470020855.88862777,614220284.3710544,251989.5
275,-437835234.84725523,588162490.4436702,248529.5
276,-441036847.2067119,585858414.2025889,246655.0
277,-421198015.1028473,579930253.283951,243333.5
278,-417251517.4646165,574343140.4111512,240378.0
279,-407603194.96921265,557249948.9638517,237512.5
280,-379361277.957996,541451971.3995601,235335.0
281,-353574247.56862754,513523973.25200194,232093.5
282,-361465987.88933694,514883272.67774665,229127.5
283,-355677533.75100386,486839095.131066,226232.0
284,-351767894.6386981,460942818.2237596,223226.5
285,-337021370.21302676,450008255.45037997,220528.5
286,-343921900.8220718,441916307.744697,217381.5
287,-335213223.7168395,423369427.3468312,215334.0
288,-329995701.6918336,409543895.159937,212251.0
289,-292430254.78745174,375402310.35329455,210080.0
290,-286270782.8534243,378400255.1886257,207938.0
291,-281420630.2018078,388606558.2380262,205612.0
292,-249695426.15303707,366774770.3649613,203672.0
293,-247057244.8548117,356208207.9997293,201596.5
294,-249703015.59587264,340416821.3806349,199521.0
295,-258916390.8499717,334295509.44110197,197673.0
296,-280242319.2065486,345777422.57920265,195342.5
297,-248129900.1293382,328318015.59125435,193446.5
298,-243293982.7264572,311409684.3724789,191669.5
299,-234472470.39293545,292867166.27593863,189292.5
300,-229090310.97414196,299042504.5262215,187781.0
301,-218936457.12788308,281833549.5219904,185872.5
302,-227607594.28405672,296286293.4683491,184587.5
303,-228116441.72014612,299255448.75664926,182523.5
304,-230115212.57216382,291649344.64047134,179768.5
305,-238319406.96377712,306690212.23555386,178116.0
306,-217169745.71061182,303777217.4752327,176683.5
307,-211580456.01484263,290721001.2486914,174598.0
308,-208066090.47357512,286746132.1323147,172557.0
309,-190461704.14735422,280803336.1183017,170903.0
310,-212794877.7313509,255120260.29766852,169222.5
311,-230303204.32327253,280236228.4538869,167467.5
312,-226745009.23760802,288469090.80213475,165931.0
313,-240285010.87477607,293902972.09445035,164630.0
314,-243610844.67217958,301652483.1353175,163673.5
315,-244114136.84164768,302384127.0393052,162336.0
316,-215282318.82514915,294708142.02898145,160976.0
317,-189026133.30197173,291990689.6005082,159071.5
318,-180008941.82278112,285136262.9367186,155998.0
319,-182993036.89242977,266846908.69357914,153604.5
320,-167231749.35250562,255458806.08818856,151603.5
321,-174406295.0319637,268805655.5050038,149768.5
322,-176936662.44898105,249575992.7076497,147879.5
323,-206447238.55974197,283525053.11564523,146182.0
324,-199590712.50371724,277401782.83287805,143710.5
325,-177738097.48202682,271290472.3927345,142837.0
326,-174257848.80927598,258853618.74693677,140359.5
327,-179069740.83135015,237600610.26934552,138805.0
328,-196662605.82317647,244539028.61360258,137075.0
329,-205482016.33372822,251102534.1653136,135355.0
330,-191380761.76140934,266042581.52242163,133711.0
331,-194781228.94151336,263923507.7330984,132391.0
332,-185562233.39367217,225206817.03436542,130653.0
333,-175050171.8196115,211835063.5489549,129435.0
334,-177053667.4751553,213626184.80388623,128464.5
335,-181935776.3477196,232321838.07945967,126887.0
336,-195757117.36602896,242948890.30362588,125390.5
337,-177761449.255316,232921075.43530363,123608.0
338,-157465570.14268154,257071699.2682503,121984.5
339,-145742983.53144497,235359055.4416749,120434.0
340,-136243104.16493234,224337816.85030422,118957.5
341,-128807153.07237269,204995541.6101935,117165.5
342,-130815221.74449003,188671576.63579977,115372.5
343,-126345692.15665534,188351298.86054993,114018.0
344,-121398447.23463579,182165754.37293914,112760.0
345,-110967749.61765425,172310494.01112095,111446.5
346,-127799531.04724362,193030927.3827757,110276.5
347,-129592573.4835176,175194448.8318656,108589.5
348,-122985649.49957183,170907953.7117561,107682.0
349,-107883596.02673267,163986345.2222731,105996.5
350,-109248836.16658661,162605061.91632077,105017.0
351,-105888498.75359899,161475195.064707,103826.0
352,-108019552.6211252,159766447.90623623,102876.5
353,-116207452.3795253,159915352.999528,101585.5
354,-108024786.16433315,149484519.01465142,100578.5
355,-92689118.21966347,140305807.35593584,99546.5
356,-132164544.5672931,168188623.00429967,98319.5
357,-158303842.9886881,191625113.5618615,96802.0
358,-166065405.57032868,206039851.59351683,95357.0
359,-175235475.98960721,214939002.46681792,93770.5
360,-163856518.88032156,207164197.23048547,91899.0
361,-169630271.62213725,198044353.11069593,90659.0
362,-158482504.90390545,198762041.96891892,90018.5
363,-143117573.78909907,192864469.5590389,88391.0
364,-147714051.64833242,185028412.33995086,87362.0
365,-140435724.92897382,170346163.28834566,86276.5
366,-128589851.21871585,168887940.8784219,85325.5
367,-129318690.54417005,169835869.05209947,84379.0
368,-120603934.96791524,161706597.4731543,83205.5
369,-113341227.73641759,153653726.44287476,82185.0
370,-97786968.79155256,155548771.8600701,81090.5
371,-118264449.5914248,174521130.01607725,79521.5
372,-122627684.25469862,170070393.67743427,78166.0
373,-112276998.43548824,163273760.91546065,76406.0
374,-128741506.8443069,158391454.33600888,75641.5
375,-125706157.64664897,146855484.02209437,74754.5
376,-116032751.47228007,146404284.72393164,74180.0
377,-123870861.42196403,146527169.81566453,72892.5
378,-121125793.7715942,141769463.19745618,72287.0
379,-102075148.01649179,142187317.26957554,70597.5
380,-98004610.90196836,122216890.34666868,69367.0
381,-83541574.25389566,113211757.56718063,68101.0
382,-72757485.03488308,108308672.8382866,67407.0
383,-61398910.8328247,104072842.54057628,66801.0
384,-78229152.45629062,99573844.00815678,65757.5
385,-76245356.35624024,95142664.63301566,65077.0
386,-72233218.3230751,91957854.27316734,64222.5
387,-86124540.74043882,104764090.2401945,63065.0
388,-88111613.4843097,102013945.5814917,62485.5
389,-83092354.4196392,93987984.43486863,62125.0
390,-75169290.92503326,91472977.00855012,61671.0
391,-66200322.30770314,88127686.24291962,61198.0
392,-64156360.589001074,83037920.427982,60653.5
393,-60508043.74907921,80430973.70393053,60120.0
394,-58710665.200404346,84856922.34736396,59587.0
395,-60702740.437229276,72211980.17050053,58686.0
396,-55380099.74658391,75113024.77763659,58288.0
397,-49119629.6167855,73485895.76652345,58077.5
398,-47507459.016126364,70616755.36943844,57650.0
399,-43741348.04785646,70022553.89266507,57094.5
400,-39954718.97509191,69212086.53778523,56622.5
401,-34136538.85522134,63770541.287092656,55812.0
402,-33502182.96514608,59339860.798358805,55183.5
403,-56254962.838205285,76456938.7313121,54618.5
404,-44673216.36869645,76050054.64455381,54173.5
405,-34122815.49106092,65864687.8057651,53457.5
406,-32848858.23115913,62058414.91079807,52807.5
407,-42069738.221697494,70680426.95679969,51996.5
408,-41879793.80537219,62460948.62680295,51277.0
409,-28968648.923268333,57701510.725665316,50096.5
410,-19641829.42783819,52756092.8626082,49596.5
411,-25041294.989560664,51092121.44732864,49411.0
412,-23422500.343801074,44785977.92123961,49042.0
413,-25054913.922462523,40333203.19082934,48697.5
414,-21385584.41030188,37379129.59605409,48277.5
415,-19590011.947991304,37397657.33474296,47962.5
416,-32113929.235591054,41534364.76319596,47534.5
417,-31188953.178690113,40919167.827451766,47258.5
418,-26887991.53084419,35693464.56451532,46973.0
419,-32543538.64967677,36763149.64968091,46657.0
420,-30339455.08199349,34277344.536326885,46535.0
421,-29867201.33114651,33162095.77855911,46262.0
422,-24786747.234014466,30823593.483736075,46070.0
423,-20297984.827013373,28422285.071452662,45481.5
424,-20200280.770265676,27679110.25041254,45283.5
425,-20312556.99384314,27570634.80188895,45140.0
426,-18491445.422321886,24899317.3030712,44921.0
427,-19227429.411051042,25095225.47833611,44686.5
428,-23357709.637792632,35530161.285602614,44469.5
429,-25008242.189750157,32398360.518827558,44237.5
430,-26898599.970461085,32724980.74450262,44045.5
431,-23268169.707966864,31070926.60770823,43807.5
432,-17665265.939486265,24247375.006456047,43429.0
433,-17816636.901441872,23598580.22513359,43459.5
434,-17816433.84835673,23598555.350791022,43459.5
435,-14034115.268550083,21526477.456402436,43130.0
436,-11651896.753408752,19164496.35802357,42870.0
437,-12536789.879140683,19694404.618347898,42788.0
438,-11901307.022416502,17552313.99880323,42474.5
439,-10277352.649921693,16594314.184189975,42219.0
440,-9213840.238017336,13541048.60882184,42046.0
441,-7458136.433012903,13333284.815742135,41804.5
442,-11576253.502754413,14053755.532029435,41661.0
