反復回数,回転角度θ（deg）,スケールs
0,22.31032571191959,0.12301775331144957
1,17.544755113492027,0.14191325437410088
2,14.858497560677588,0.1587188911347989
3,13.236346614116373,0.17393327309469286
4,11.76587023357067,0.1864104116055547
5,11.173432900196287,0.20056620780445522
6,10.653372465190003,0.2131554316609495
7,10.306399624151506,0.22519100620939358
8,9.984842527074203,0.23758512694878747
9,9.710081197156843,0.24886212822762527
10,9.50685975493424,0.2603192074785035
11,9.258137844236119,0.27097487607134074
12,9.080321214548192,0.2814198296278918
13,8.851787492406656,0.29163946786700073
14,8.675926130113522,0.3014973850357122
15,8.496048610011918,0.3111762081576983
16,8.346549179795835,0.32042441243329123
17,8.146459657620243,0.32963224352698595
18,8.046656239547875,0.3388557033501706
19,7.8891615977652885,0.3478815687355253
20,7.792579812853593,0.35662545484311525
21,7.674314483216409,0.3649293436870944
22,7.482382808003727,0.3728089449515761
23,7.337492231186072,0.3808058146899427
24,7.217982482168686,0.38854238791238466
25,7.160107223345741,0.39613692137160744
26,7.11967705907721,0.4035079270511207
27,7.033699008451988,0.4109463544458445
28,7.049977800809618,0.41807823473723676
29,6.992638567001467,0.4249519856702159
30,6.9953848008644375,0.4317773707022479
31,6.950247151834938,0.43845483480533864
32,6.959434288561876,0.4450562999287419
33,6.913977646776393,0.45149613654024245
34,6.900718637577816,0.45792757451858424
35,6.864391902914728,0.46428559925370605
36,6.830357578787529,0.4705735000118369
37,6.792999331732303,0.4768123617603698
38,6.738945968729496,0.48303802476208996
39,6.697446978018992,0.4890646966730855
40,6.636400246744417,0.4950142441068443
41,6.591162296932489,0.5010105227064984
42,6.533600502621748,0.5069299623272756
43,6.4662099283599535,0.5126834699326078
44,6.38295468642063,0.518209725357792
45,6.319768472890445,0.5237633553375792
46,6.2476830500322125,0.5292664743775242
47,6.174883921207089,0.5345819467182054
48,6.115236473533897,0.539845358120212
49,6.053581291291427,0.5450948899262756
50,5.9821021542836945,0.5502641309927067
51,5.908099057945693,0.5554076374715688
52,5.837557685482281,0.5604926700036553
53,5.786055588773941,0.5656234752125985
54,5.735506170700254,0.570747405200348
55,5.690664404249766,0.5757993887055747
56,5.630951361796615,0.5807772544181896
57,5.57276666120448,0.5858177271870629
58,5.5308301129809365,0.5907869722017769
59,5.475546558186513,0.5957448631937341
60,5.454511026216384,0.6007744149065173
61,5.440629139871142,0.6057867136107425
62,5.424379031885558,0.6107232523971091
63,5.403199637967981,0.6156324771465097
64,5.404293325469324,0.6204391990762489
65,5.390262155063237,0.6251789936466954
66,5.386558493187265,0.6299524607891098
67,5.399810449175316,0.634777410021821
68,5.40847676857744,0.6394858682069887
69,5.407351818079116,0.6441883555376019
70,5.414468997516314,0.6488612027538762
71,5.420195881567189,0.6534498916799791
72,5.433663424665986,0.6580142201970414
73,5.456862551758759,0.6625837761428373
74,5.467104018153045,0.6671489607447046
75,5.487618136514375,0.6716790438206746
76,5.493496971772449,0.6761450298975088
77,5.50600190803828,0.6805001755661869
78,5.516478739306049,0.684883448314628
79,5.531471755289345,0.689267767801596
80,5.549288167448501,0.6935686685716749
81,5.563786021090617,0.697880109256456
82,5.573088449335275,0.7021770844598639
83,5.586043613598031,0.7064197374848917
84,5.598534995883643,0.7106290472073225
85,5.616007741363106,0.7148737656590545
86,5.645071737572627,0.7190315150686007
87,5.657496231201973,0.7230550992969977
88,5.668341513035101,0.7270783662464186
89,5.679264913519926,0.7310433464552559
90,5.6917216786937495,0.734937627909268
91,5.698636817226831,0.7388090594037882
92,5.7086326520226285,0.7426392531344559
93,5.727052261308729,0.7463868550918382
94,5.741508766678708,0.7500952249876499
95,5.757777726902896,0.7537864230486463
96,5.769233138302542,0.7574015650701251
97,5.780914676031283,0.7609828010196853
98,5.794562075211929,0.7645083339372638
99,5.809634225554754,0.7680035660941105
