反復回数,∂J/∂θ,∂J/∂s,目的関数J
475,413202378.17667043,-701658387.4706713,839225.0
476,417100957.6673553,-697679987.1917002,839728.5
477,415011642.63882375,-700622201.1527097,839350.0
478,405606760.86589366,-700867182.6900177,839193.0
479,398996353.4930641,-685606487.3953428,838494.5
480,404557100.6449226,-686079880.2531092,838231.5
481,431523017.50417113,-702035211.1274892,839550.5
482,424532816.70836514,-702287131.5490234,839296.0
483,430724978.2399793,-705814312.0956231,840121.5
484,436983917.6537824,-706762653.5879043,840552.0
485,451071454.7624493,-723622341.882224,839741.5
486,446004918.44930434,-727940029.75111,838807.5
487,443546129.08500665,-715393369.0243071,838989.0
488,434298402.7509503,-710370171.3509761,838734.0
489,442832203.8599628,-710601732.1640137,837266.5
490,444973333.0379319,-706908187.0655897,836875.5
491,452420314.30843365,-704878819.0181667,836787.5
492,459776642.88878447,-705354835.2607449,836156.0
493,456873676.713793,-706717974.741514,837174.0
494,458404462.2057025,-705173197.260329,837476.5
495,473009689.7772036,-704053291.7086943,838014.5
496,472394738.45210725,-699535286.912541,837783.5
497,466604310.7865906,-698048613.6111419,837039.5
498,478509280.8265856,-710318813.828233,837081.5
499,477177562.9589635,-710767136.060242,837674.5
500,485978049.0039371,-726173153.6928794,837631.5
501,474077267.778113,-719979313.2649758,837313.0
502,473040938.8480852,-720713995.1431254,836688.5
503,476789901.74677044,-724059670.717269,836474.0
504,511077909.00315326,-733836756.4046288,837622.0
505,522933733.99774355,-743767468.559595,837427.0
506,529162667.98019654,-746897252.0452573,837539.5
507,525521246.2624394,-747637603.1620641,837921.0
508,502160490.5764915,-739357937.22606,837617.0
509,504697840.24941844,-735124585.8202943,837042.0
510,493913194.21154815,-738192808.9867665,836669.5
511,494769838.4764758,-743823602.0437417,836023.5
512,517102423.452904,-748790890.7087904,834598.0
513,518426776.2738736,-743907935.146402,834131.5
514,531491371.6570766,-745389246.261243,833800.0
515,559884993.7927575,-766404862.2703865,834872.5
516,561076742.7284768,-767418489.1649374,834753.5
517,561810208.385378,-767352528.8254868,834753.5
518,562543673.8377193,-767286582.4241142,834753.5
519,563277139.0857544,-767220650.0331831,834753.5
520,564010604.1297383,-767154731.724727,834753.5
521,564744068.9699242,-767088827.5704503,834753.5
522,565477533.6065665,-767022937.6417305,834753.5
523,566210998.0399182,-766957062.0096184,834753.5
524,566944462.2702324,-766891200.7448398,834753.5
525,567677926.2977617,-766825353.9177965,834753.5
526,586907660.0016983,-793783892.0129565,833012.5
527,577135238.3573096,-794121563.8536147,833017.0
528,555019048.4301693,-791201645.4625376,834115.5
529,550795572.6074889,-790571746.4877788,835351.5
530,522573175.04604757,-792733062.1273648,835300.0
531,520546537.7163782,-797604140.4631321,836802.5
532,534489193.7691883,-797808630.5844475,834590.0
533,543245705.2087283,-793920892.0327407,834593.0
534,569597777.5506964,-795866360.2443054,833965.0
535,569220851.9664056,-797452334.9778197,833539.0
536,582744683.5696657,-801980552.789287,834220.5
537,584038752.9979773,-800984547.2237738,833693.5
538,588756537.8381927,-800399461.7520323,832630.5
539,587797573.3869858,-804555463.9496428,833156.5
540,587820483.1570916,-810510847.0373207,834911.5
541,593458792.5715151,-812025246.7946237,834999.0
542,606090120.9303371,-816473488.1701262,834799.0
543,610115901.7142463,-819637686.8291489,834263.5
544,604691657.6353955,-821135683.5752311,834406.5
545,607927244.1881971,-822964952.1440303,835387.0
546,612724467.0124955,-824965250.9613446,835709.5
547,597585566.8644464,-824589257.2446287,836741.0
548,603098597.3416157,-830581599.6599802,835411.5
549,590575968.3419693,-826672003.995037,833861.0
550,585772664.2935512,-822475867.0932937,832846.0
551,587688856.9108019,-818918880.1518972,832813.0
552,590285395.0603096,-812873827.0424073,832569.5
553,582531371.5060055,-813381381.3935965,833283.5
554,594712138.1306915,-814597758.3157265,833742.0
555,601343532.5570216,-818724379.6462722,834069.0
556,611404790.0104842,-822063989.0736189,835803.0
