反復回数,∂J/∂θ,∂J/∂s,目的関数J
0,1587566322.100535,-3296018876.8292303,834956.5
1,1602942738.5585136,-3317155841.639151,838864.5
2,1607963078.9276204,-3293241831.577133,840136.0
3,1594889608.873606,-3261525478.2401943,834814.0
4,1602049512.3168366,-3223998218.848846,838407.5
5,1566753347.10084,-3194451524.728534,836042.5
6,1571390459.0923057,-3183587125.0458755,836757.5
7,1603633650.378181,-3228798921.3010483,837786.0
8,1597602637.5560713,-3223784867.6956396,837498.0
9,1591647207.1321092,-3213700460.780897,837538.0
10,1559875636.0793993,-3172427532.616309,843046.0
11,1580272997.0534217,-3208894206.8665724,848098.5
12,1572077735.4939442,-3179911653.080647,843815.5
13,1575550664.6282969,-3180003836.2681093,845420.5
14,1528989073.4588253,-3167926828.3043447,848524.5
15,1510725242.5152793,-3135691625.9411016,851176.0
16,1512120720.7645376,-3125836794.0161657,852287.5
17,1513045355.3482387,-3091703355.061045,856770.0
18,1507356377.908667,-3073161625.5066943,858971.0
19,1495252825.234899,-3132005526.1320133,862138.0
20,1472055550.5054808,-3066107968.8067894,859075.0
21,1446972556.2085438,-3022580444.948015,862379.5
22,1418553461.4363904,-3010403472.514004,866287.0
23,1427755925.8496299,-3037488262.097329,867716.5
24,1423806880.5862577,-2983636106.4128327,870845.0
25,1418547241.1301255,-2970438958.571026,873589.5
26,1431369025.2337432,-2994903397.931674,869726.5
27,1408280540.6900291,-2952813491.5194654,872721.5
28,1403834693.6585631,-2986111658.5837812,872360.0
29,1377828960.4522943,-2970966952.447029,872870.0
30,1395471290.735043,-2986899483.318348,874068.5
31,1404044561.7453516,-2996884527.164075,873774.5
32,1390444149.8048072,-2982184286.064352,874493.0
33,1390391013.9816802,-2995129431.6981435,869664.0
34,1374391669.159468,-3016297767.6359696,871739.0
35,1346869537.6682403,-2959346231.4416227,871519.5
36,1348912749.5946994,-2976237117.22361,875034.0
37,1335247411.488618,-2963287456.0018415,873110.0
38,1310946128.6398118,-2947299598.2131968,869279.0
39,1309193798.5322976,-2944720366.117137,865741.0
40,1311030530.44803,-2970285513.4488316,868252.0
41,1305957153.6709087,-2949990739.3085237,870680.5
42,1273743158.328189,-2928112945.1512747,866128.0
43,1282220349.9708943,-2929076909.3455653,867988.5
44,1260691308.3487005,-2935947877.141059,868254.0
45,1210254617.3075495,-2936205935.2639155,867041.0
46,1205056549.335649,-2918374584.956595,863741.5
47,1209664544.4715586,-2938076259.2223825,864452.0
48,1229076988.2246447,-2943840796.984498,863166.0
49,1208187252.6075907,-2951661016.8573685,866461.0
50,1203402703.3080373,-2960361418.2625856,864903.5
51,1192943699.1463532,-2935812697.4970236,864247.0
52,1200944535.4507034,-2955375652.1091814,863441.5
53,1174859698.7247734,-2927584335.6895704,860559.5
54,1180250985.844158,-2960735267.952812,857941.0
55,1150752298.125878,-2928939944.971984,856625.0
56,1159992001.6415553,-2954884574.7935286,857609.0
57,1145535769.9845233,-2931017476.5844607,858584.0
58,1137734286.401681,-2922463846.5928845,861240.5
59,1122529225.4233205,-2894585374.7115917,854854.0
60,1131237293.5404785,-2892047040.9696417,853357.5
61,1113991949.9652152,-2867953915.307094,845659.0
62,1104776517.028319,-2833126953.0498104,844659.0
63,1099200305.1263611,-2800778246.6813784,844030.0
64,1096073193.0481553,-2791077475.5048947,843273.0
65,1070849631.1953232,-2774312477.2460384,842858.0
66,1072801517.2237133,-2760149462.2516212,841028.0
67,1057297887.4105062,-2711278050.5313396,841759.5
68,1031327701.5415561,-2686074517.8209643,838540.0
69,967085748.1314152,-2601113617.66646,835894.5
70,935170428.4202917,-2528989237.591737,837749.0
71,944331782.302642,-2546064659.9007506,836994.0
72,891097145.5720973,-2449887414.761367,836797.0
73,889421885.227476,-2444675466.171426,835675.5
74,920633490.5455787,-2470403895.4068084,831251.0
75,920455918.8243842,-2462236464.4043427,828770.0
76,933187617.9796844,-2452253891.237203,827811.0
77,929995174.7027332,-2460491358.7582183,825253.0
78,931487745.484102,-2486173311.968424,826916.0
79,938043984.0849895,-2462619785.239413,826370.5
80,950194602.8498391,-2476784959.234461,824562.5
81,953674752.3778212,-2484322911.136551,821940.0
82,957192594.0887116,-2490844680.2964134,819672.5
83,968327411.4110484,-2498362328.760795,819003.0
84,975125751.2057294,-2507614688.7690344,815793.5
85,976308251.1921487,-2494434606.794158,812441.0
86,986991020.2253318,-2488514097.441853,809809.5
87,1015567608.4264569,-2507539037.89256,808997.0
88,1008576651.6496106,-2512177000.279346,807899.0
89,1007054143.6290334,-2511900134.6956744,807743.0
90,1014458358.9323659,-2521322229.0107493,806776.0
91,1009813709.0261886,-2513194533.20094,806690.5
92,1024754530.13382,-2510259073.5128284,807105.0
93,1031071668.3348058,-2517832346.359036,805278.5
94,1039107294.9247868,-2549689138.359684,804757.0
95,1050662354.136811,-2564706700.615905,804059.0
96,1038108727.2538785,-2570491336.2187643,800987.0
97,1033327416.013394,-2529114254.1271048,799982.5
98,1018564922.6275109,-2513753239.9874897,796987.0
99,1000849856.4427758,-2470409238.4999747,794905.5
100,1007498189.1511145,-2493164261.660965,791968.5
101,1006658337.8279799,-2482734756.4511237,792446.0
102,984775447.0290124,-2472049556.546195,790695.5
103,974300995.2876079,-2430858736.4553843,788466.0
104,981951299.7515779,-2440439502.913334,783922.0
105,1012649621.7222835,-2445661800.9565773,782918.0
106,1014788427.367477,-2430689590.6256056,781316.0
107,1005928929.7712276,-2440381849.128411,779347.0
108,996480404.4600887,-2413724611.2098846,780348.5
109,997230663.4491723,-2422117385.1545677,777796.5
110,1002583986.4014535,-2416380223.4602485,776117.0
111,1010887187.0373137,-2412412231.5199556,773658.0
112,999945398.7445427,-2394961363.7739406,773960.5
113,998132674.4014347,-2399138419.2965555,771538.0
114,981320503.7637327,-2389412982.780472,771582.5
115,958258509.7382901,-2346617702.605569,770436.5
116,970742146.9636873,-2353823014.9612417,765134.5
117,964469701.669782,-2354443513.2160807,763005.5
118,952280061.5660356,-2338840547.127532,761138.5
119,947152015.4522133,-2319416141.543025,760195.0
120,943754448.3818858,-2301871701.073902,756282.0
121,961878093.236046,-2315134472.824432,755842.0
122,973019663.3849956,-2297384167.068019,756509.0
123,988313015.0092444,-2295090818.5104823,752644.0
124,983884855.9656931,-2287245020.2485332,753584.5
125,989283302.6334655,-2295147060.4549623,751349.5
126,967547148.9615685,-2276351525.8083014,747633.0
127,959019066.4863746,-2283501176.4595385,744786.5
128,987896943.577279,-2295666676.795261,742190.0
129,977258567.5672212,-2284299327.056829,741265.5
130,977931242.3222893,-2286380094.670178,734674.0
131,970048762.0524781,-2289746783.916314,734871.0
132,956745906.6329474,-2280499054.122527,733653.5
133,959848655.287852,-2284579187.3391995,729478.0
134,957205294.796899,-2272348305.4911723,727573.0
135,965147144.2666912,-2273897406.4772186,726042.5
136,967379598.4441879,-2271238329.324748,724869.5
137,970637987.812805,-2275339209.036912,721991.5
138,964788703.7740538,-2263416852.812679,721485.0
139,951993415.5756867,-2239168866.072835,722516.5
140,964919963.3370485,-2254571729.4821916,720188.5
141,964687667.6146884,-2233138769.0730696,718173.5
142,961197145.6939192,-2231022488.7612123,716961.5
143,976593005.4239643,-2240008771.32692,715106.5
144,969800186.8116059,-2240973684.5864954,715471.0
145,973769766.0567868,-2231121317.603307,713743.5
146,974593054.1133169,-2225689508.2136154,712151.0
147,979759453.7821071,-2219135039.707159,709922.0
148,991870728.2674525,-2236005732.624116,710957.0
149,988120460.7900411,-2212314838.1414685,710271.5
150,994866309.357367,-2214656925.0315285,707030.5
151,1000489564.9445953,-2213662578.628375,703882.5
152,992629836.3262883,-2212048197.180316,701766.5
153,994687039.8411205,-2210277197.4462814,701331.0
154,1005930113.3563447,-2215407111.8283014,698260.5
155,1000579844.8057853,-2218730646.5702624,698923.5
156,1016559324.1164453,-2224676805.85495,696534.0
157,1030063146.3994578,-2220651324.3135347,695585.5
158,1065236642.8660699,-2253165587.0103226,694813.0
159,1066839766.0036461,-2257864232.50227,693796.0
160,1076745118.3303924,-2268483643.7413898,688200.0
161,1085860153.8915877,-2304192165.160168,690715.0
162,1092192665.3474257,-2327042379.1650195,688579.5
163,1102011458.2813215,-2334945089.4895644,689834.0
164,1113587387.4574165,-2352844060.9634504,689921.5
165,1117605509.895492,-2380738427.930455,687739.5
166,1112888522.1883688,-2355984695.644723,685466.0
167,1116550689.6290014,-2358487994.938073,681169.0
168,1119349386.1076238,-2340527328.7645874,677355.5
169,1102824073.9297154,-2330901696.2218237,675250.5
170,1115313850.2570114,-2328541934.8135843,670981.0
171,1145384491.2326407,-2337437595.4053116,668576.5
172,1166441881.7109952,-2361485396.4646244,667953.0
173,1158915168.8348832,-2338212001.602397,666536.0
174,1167738422.5067778,-2345476306.814688,665237.0
175,1172192220.354618,-2342173415.6879582,663875.0
176,1173005451.188742,-2363712598.8433714,661137.5
177,1183911439.018713,-2351894556.7036905,660787.0
