反復回数,∂J/∂θ,∂J/∂s,目的関数J
0,47686468.0,-1832263468.0,892513.5
1,47627276.26792519,-1832266701.5126138,892513.5
2,47568085.00281357,-1832269917.7585025,892513.5
3,47508894.20275387,-1832273116.8429098,892513.5
4,47449703.865844965,-1832276298.8703184,892513.5
5,40214096.764505774,-1814400586.4500031,893460.0
6,34399577.50729415,-1820094030.7211492,891628.5
7,30827533.56361957,-1783451167.5475426,893276.5
8,26393155.962252393,-1782709838.9135318,890145.5
9,30025013.574139193,-1784891405.5837088,890397.0
10,30170212.760097664,-1791430171.5325089,892828.0
11,29526892.699449696,-1794082840.7941465,893732.5
12,25739076.43330535,-1790489513.6587162,895283.5
13,15299208.14982107,-1788087853.8848548,897803.5
14,8117804.959881339,-1784424291.8571496,896742.0
15,3456945.102259543,-1776674900.6392093,897621.0
16,-5638096.187569164,-1762405007.3124707,896141.5
17,-5105770.773472801,-1770825917.7072477,893874.5
18,836738.8255836889,-1780272316.658904,895287.5
19,5329943.234526299,-1780175078.8456097,895517.0
20,-8439571.926963124,-1745626944.5410666,896479.0
21,-4557585.887174442,-1744832379.0272517,895413.0
22,-11154340.462591473,-1736653126.2878323,895779.0
23,-9744382.456650428,-1728876726.025848,895528.0
24,-6636868.823831663,-1722810650.8269782,896011.5
25,-11019040.261816114,-1726980805.3739986,892877.5
26,-6493883.710972134,-1719205692.9166734,894666.5
27,1919460.2213775814,-1709152666.9879823,891221.0
28,3045873.7663633972,-1701333788.5088978,890956.0
29,7322317.169048503,-1708008950.9002042,890746.5
30,15107832.67372273,-1707282284.7133846,888590.5
31,6799601.11884132,-1699283290.400969,890221.5
32,12182814.046667889,-1685514242.7696152,891539.0
33,14802830.586543713,-1656810165.1172523,888230.5
34,15138775.31107489,-1665093753.402708,887144.0
35,23319056.73514235,-1668781594.545141,886017.0
36,28663794.255082704,-1661432407.0335708,886200.0
37,23848173.235107042,-1653125379.28082,887369.0
38,35099841.19009255,-1647895288.1356936,889277.5
39,27978620.3599576,-1629064787.666504,886308.0
40,24189107.040898114,-1625476532.5241747,885927.5
41,28066729.5361626,-1624683932.7862902,885370.5
42,26631957.743366037,-1623722515.6038766,884767.0
43,19699498.080838773,-1623298486.4918747,885944.0
44,8894874.865590278,-1627980684.9735537,884235.5
45,10787097.635360792,-1651934523.2300637,882565.0
46,13583257.253573507,-1642641924.076609,881695.0
47,6675206.4120394625,-1635465736.980331,882280.5
48,-92560.44955706224,-1637079982.9560642,883020.0
49,-5970580.4624675885,-1646520124.7699184,884307.0
50,-5323471.357154556,-1629518287.5023189,884593.5
51,-10549035.269611165,-1603563224.7907383,885796.0
52,-11130854.592986785,-1598285850.2116241,888622.5
53,-9835419.841326598,-1599272908.3681254,888772.0
