真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
120.0,4.90505026905402,1.5,2.082019510504398,999,115.09494973094598,0.5820195105043982,0.0,1.0
