反復回数,回転角度θ（deg）,スケールs
0,29.993548774101548,1.7999213311425553
1,29.987089527430502,1.7998419925264442
2,29.981361793210176,1.799775840412016
3,29.976322204929808,1.7997103917809247
4,29.97113910399723,1.7996427063308498
5,29.96571919868092,1.7995716717881673
6,29.960224922815723,1.7994991390583446
7,29.954852817317512,1.7994284900567392
8,29.949277480131393,1.7993534914244578
9,29.943821406396534,1.7992819012154735
10,29.937603612260563,1.799182287385623
11,29.93146431348613,1.7990843603155058
12,29.9254951822886,1.7989888314629223
13,29.919581618710662,1.7988951639491957
14,29.913678550709694,1.7988018022927033
15,29.907446900232944,1.798701087771846
16,29.9013133401927,1.7986030834914437
17,29.895112682216006,1.7985053722635795
18,29.88868078214182,1.7984072946281298
19,29.882224293646043,1.7983089469394782
20,29.875257712568498,1.7981995098646353
21,29.868510313890727,1.7980925460118442
22,29.861766907662922,1.797986883515873
23,29.85488649121108,1.7978827340073655
24,29.848277964258955,1.7977823934736197
25,29.841800610597932,1.7976820065655494
26,29.835443949149642,1.7975834359408116
27,29.82850212210301,1.7974717113642613
28,29.821553654397068,1.797360839595234
29,29.814699888321208,1.7972532378627988
30,29.807959453763598,1.797142571591367
31,29.801444348745456,1.797030314941085
32,29.795181026651925,1.7969208928627463
33,29.788869811793305,1.7968102160110788
34,29.78255037214232,1.796699524016315
35,29.775942881339006,1.7965843205258865
36,29.769547248312186,1.7964733814420308
37,29.763276684839646,1.7963666530740214
38,29.757385264788102,1.7962662425739773
39,29.75166974614471,1.7961666901164774
40,29.747590961315826,1.7960861106773132
41,29.743752935674973,1.7960092954353406
42,29.739177863835902,1.795915517991365
43,29.734218279034007,1.7958159145243708
44,29.72917162564064,1.795715107012329
45,29.723991238381775,1.7956106492971546
46,29.71939214909643,1.7955165166625093
47,29.715354759313954,1.7954337024055396
48,29.710542352813622,1.7953343842669756
49,29.706347159018534,1.795247106308884
50,29.702351496721715,1.7951639201119718
51,29.698494818043134,1.7950838832445686
52,29.69464798685233,1.7950040007977681
53,29.691476921330786,1.7949331129023476
54,29.68830273125459,1.7948622480675387
55,29.685171273711042,1.794792024142666
56,29.682132912611667,1.7947252002413818
57,29.679215609923006,1.7946569172638274
58,29.676501178806475,1.7945919017321943
59,29.67341188225886,1.794523427665303
60,29.66996498288027,1.7944486685216263
61,29.666447154462567,1.7943747483880808
62,29.662891565680255,1.7943012755937722
63,29.659163172454818,1.7942248891176773
64,29.655634572035414,1.794153436331515
65,29.65209435948069,1.794082898935496
66,29.64867358771082,1.7940148737564319
67,29.645356736393065,1.7939498055095138
68,29.641935832307738,1.7938827949654597
69,29.638616952076628,1.7938167389301825
70,29.635195558397147,1.7937482324981235
71,29.632241958038577,1.793677253431261
72,29.6298995953088,1.7936176598101523
73,29.62764129734171,1.7935597427419954
74,29.625234318954853,1.7934842813982654
75,29.62283488329972,1.7934082367459756
76,29.620234367970323,1.7933275797788164
77,29.617394559507566,1.7932433965277874
78,29.614411132391844,1.7931572080705496
79,29.611365145882857,1.7930693102665258
80,29.608347045429618,1.792980724049633
81,29.605319112321524,1.7928900109408676
82,29.60247412167209,1.7928018112733175
83,29.59972330214353,1.7927159278110254
84,29.596930086008992,1.792629433757977
85,29.594401200726168,1.7925468893144398
86,29.5920546889363,1.7924673835902831
87,29.58979830756654,1.7923884719896677
88,29.58765517050827,1.7923112744810683
89,29.585341580504217,1.7922303438889247
90,29.583022311620947,1.7921499615335184
91,29.58101420508265,1.79207489347876
92,29.579031357083682,1.7919998299685818
93,29.57732916770246,1.791931052575665
94,29.57549451574867,1.791859936725158
95,29.573737501755062,1.7917915976454961
