反復回数,回転角度θ（deg）,スケールs
0,0.05838319542217829,1.0015496522648335
1,0.11658569326623218,1.0031003420431492
2,0.17460821101257654,1.004652064521174
3,0.2324514631951209,1.0062048149116782
4,0.2906703339156962,1.0077702046986863
5,0.3502302358043658,1.0093003199321005
6,0.4120453337927449,1.0107971011833157
7,0.47198424072976625,1.0122954515419726
8,0.5335712341448263,1.0138131957237824
9,0.5928063142897209,1.0153313943766706
10,0.6506230352494923,1.016852562250913
11,0.7086917349023493,1.0183766643090804
12,0.7672964071223242,1.01990587312229
13,0.8266960623812668,1.0214378614665793
14,0.888658815531761,1.0229816760774055
15,0.9522567183158688,1.0245208380126316
16,1.0151943090069913,1.0260605826076923
17,1.0766989558215188,1.0275733709146517
18,1.139249833631571,1.0290783177493419
19,1.2002383231935256,1.0305741279500233
20,1.2611655046402779,1.0320349056091151
21,1.3211371945040005,1.0334858732476457
22,1.3852820913067065,1.0349414339129628
23,1.4541824870567175,1.0364044742594551
24,1.5223551943367333,1.0378722777868035
25,1.5891126076284414,1.039350080805168
26,1.6547927823573905,1.0408375261414187
27,1.7196374845368305,1.0423230678290472
28,1.7836224171473516,1.0437666365898821
29,1.8487228673736855,1.0451998782691574
30,1.9164227520829804,1.0466471536248414
31,1.9839123843438484,1.0481010677962739
32,2.049788734392594,1.0495545970076607
33,2.1151459334192517,1.0510046674132434
34,2.181729904327314,1.052461726821586
35,2.2476405222674387,1.0539315257337933
36,2.3131729870310984,1.0554033441784165
37,2.376154628444064,1.056860200324089
38,2.435905278283651,1.0582852999605827
39,2.499629585694652,1.0597068102870304
40,2.5629045265656574,1.0611339834814608
41,2.6266835575327234,1.0625629778347034
42,2.689626056676988,1.0639872390450953
43,2.752355560657816,1.0654073659313172
44,2.8143331264294513,1.0668540186133797
45,2.877162596106613,1.0683009205746117
46,2.9388740693636177,1.0697379065779928
47,3.000339605868208,1.0711882859609159
48,3.0668704658255312,1.0726424106413177
49,3.131190652927894,1.0740976928129853
50,3.1947719718332936,1.0755481277852432
51,3.2569182267074277,1.0769955451231052
52,3.3192251485054105,1.07843488455396
53,3.3861447242447262,1.0798746687499368
54,3.4500559613952393,1.0813086549917588
55,3.513947106278431,1.0827674436113544
56,3.5801336778187856,1.084222388696474
57,3.647107669525457,1.0856904943428562
58,3.7158577795220165,1.0871594252387837
