真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
30.0,29.39689555837631,1.5,3.2198746909177705,999,0.6031044416236888,1.7198746909177705,0.0,1.8
