反復回数,∂J/∂θ,∂J/∂s,目的関数J
0,-870071772.6000001,-1365518973.0,831644.0
1,-857600048.2378554,-1381458992.8145168,833220.0
2,-853952459.4028599,-1415218143.2161388,832172.0
3,-834262882.0233364,-1407600091.9341528,831914.0
4,-831396248.9157012,-1426080850.9839463,830401.5
5,-832547255.1624324,-1427560189.823918,828979.5
6,-818314973.7509767,-1439354031.8014548,829450.0
7,-823054110.3129739,-1432285498.1737318,827183.5
8,-832003590.7933612,-1451765719.811625,823811.0
9,-826172030.197979,-1483667629.1623533,824277.0
10,-809386496.5523406,-1487339922.9405138,825780.0
11,-776792382.6744103,-1467805860.6150987,823728.0
12,-764892520.2873464,-1478960313.5529408,823746.5
13,-769001648.6351278,-1470316115.411858,820851.0
14,-755022742.9134169,-1469658276.888349,820782.5
15,-771199315.5297235,-1464142277.2424765,819038.0
16,-758312205.632352,-1453177329.4654005,817546.5
17,-753476853.3013912,-1460388946.1472578,817765.0
18,-742806944.1680851,-1451583949.7175736,817945.0
19,-735686644.6650378,-1468516172.3621223,818785.5
20,-716404403.4528484,-1471943681.9286206,816674.5
21,-712462854.6561284,-1470569823.7313442,817877.5
22,-706252678.3417166,-1478588241.826839,817296.5
23,-700198586.685096,-1466881969.7808027,818773.0
24,-693797276.2058325,-1476298370.0720987,818076.5
25,-691777255.7029974,-1488156698.7411885,818062.0
26,-677019438.0062637,-1494686745.6386178,817520.5
27,-684785746.7110655,-1489928405.9049144,817600.5
28,-680508529.7283654,-1492905872.253364,818027.0
29,-683347955.5740851,-1507987153.8217468,817118.5
30,-678911353.2475239,-1515591559.7176447,817049.0
31,-665700072.0246596,-1522188085.9162304,817936.0
32,-665368016.4540875,-1518649402.8355298,818477.5
33,-652530737.817872,-1520012640.6133986,819935.0
34,-642650969.579401,-1522353005.925516,819399.5
35,-636021546.8021733,-1528286257.881826,816014.5
36,-626722797.3458971,-1537542903.8266237,815744.5
37,-640811912.9707906,-1542224526.4281266,818015.0
38,-643052932.1216145,-1523671975.538262,816949.0
39,-638387276.5116436,-1533604203.9136004,813505.0
40,-646207836.6173818,-1542264873.084125,813455.5
41,-650355342.1280375,-1534656889.9073277,814418.0
42,-640678365.0606407,-1531441917.4088712,813347.0
43,-642245803.9661143,-1541552925.5940247,814201.0
44,-647308262.5797844,-1549056914.961811,815034.5
45,-647621287.0565469,-1553704885.4963741,815021.0
46,-648903683.3512149,-1547054714.8349051,815475.5
47,-641021098.1506288,-1555072023.3131578,816552.5
48,-638601551.5615579,-1540190210.2265644,816343.5
49,-626153832.6734918,-1542299661.9646611,814430.5
50,-616294659.3457077,-1544353082.2104964,814860.0
51,-610954964.1324654,-1558626061.729659,815049.5
52,-605316238.4300525,-1568791211.8170412,815405.5
53,-589607505.5826983,-1588423164.0854912,817227.5
54,-588043407.4511626,-1569713728.2109652,816030.0
55,-581351597.5847044,-1555486792.5075045,815329.5
56,-575567981.45205,-1556682994.9443498,816123.5
57,-552458366.6940844,-1549364315.0236044,816514.5
58,-559032532.2147063,-1549205205.3154597,816690.0
59,-558928018.6363555,-1545430540.6491923,814608.0
60,-551323544.7170228,-1544215644.5318651,811041.5
61,-563917614.2743433,-1534513322.4536314,808591.0
62,-571703331.4724613,-1522099214.088504,809189.5
63,-557277462.4900855,-1522891364.4814954,809900.5
64,-535784818.8451413,-1527360251.4303586,810213.5
65,-542487103.5917912,-1516293031.1058555,809958.0
66,-524210817.65608734,-1524465308.6303084,809662.5
67,-521021990.8971669,-1525375180.8450603,809971.5
68,-498380310.90633786,-1525157795.633128,811530.5
69,-506145922.22811854,-1501347879.3647451,808773.5
70,-485340858.41605955,-1494224031.2513595,808603.5
71,-472445884.8103149,-1491011698.737623,809777.5
72,-446079585.7989114,-1496922122.0721796,809751.0
73,-422011113.94332457,-1505588554.7309055,807874.5
74,-432363867.5249455,-1509402835.2495987,806413.0
75,-414015765.1734463,-1490299369.4247785,804798.5
76,-401392723.76049364,-1482959632.0875988,805697.0
77,-383517413.2164843,-1474093601.3044705,805444.0
78,-361541127.5993371,-1483066623.4679594,805567.5
79,-349297780.3929243,-1483038159.1179523,803884.5
80,-348312244.0441774,-1468986028.792241,804781.5
81,-347640162.71323586,-1458782657.622387,803771.5
82,-349635541.2988001,-1470882912.1113908,803922.5
83,-340274867.14157254,-1461090309.337008,804712.0
84,-315679611.4104407,-1453010908.2164688,805466.0
85,-291827490.143499,-1445237690.9523528,804196.5
86,-279618994.2990883,-1450109172.7507744,803225.0
87,-260763411.39457607,-1433679340.148279,805472.0
88,-277163729.625696,-1425031070.8974948,805635.0
89,-267794600.0230264,-1405533154.0762208,806440.0
90,-260118352.98782086,-1392005861.9841852,806187.0
91,-240014946.0358249,-1373930595.1150475,806518.5
92,-229023123.99821573,-1373430155.9384384,808094.5
93,-226813328.97201878,-1353514923.539832,809445.0
94,-208116816.11966926,-1347195351.1651986,809759.5
95,-177848144.05950403,-1350122062.162541,810411.0
96,-180665044.28326458,-1364451066.5591743,810528.0
97,-162067804.78545672,-1362291118.0287945,808145.5
98,-150657235.1861784,-1352643771.9509025,807401.0
99,-144103303.4719333,-1351459604.9343948,807904.5
100,-145207150.17210412,-1353915944.4605796,809228.0
101,-143693832.3535757,-1341763055.1776052,809035.5
102,-149935259.11231965,-1330001136.4918883,809744.5
103,-151192807.03644484,-1296948081.7904596,811456.0
104,-145150195.8623358,-1315225565.973592,811739.0
105,-147959615.57856232,-1297782536.1763465,813523.0
106,-148641250.66480964,-1314249625.3961685,813950.5
