反復回数,回転角度θ（deg）,スケールs
0,0.01793878078458376,1.001266913556369
1,0.0358321644354295,1.002533925076483
2,0.05368031957219163,1.0038010341886994
3,0.07148341399843264,1.0050682405232245
4,0.08924161470643836,1.0063355437121022
5,0.10695508788200025,1.0076029433892029
6,0.12848450955869628,1.0088409426051566
7,0.14061915985029388,1.0100612602664671
8,0.15386359482655804,1.0113043532932757
9,0.16909783302756937,1.0125545345799924
10,0.18332382554215124,1.0137991611003532
11,0.19750909655663135,1.0150416457982945
12,0.21201193086782355,1.0162947192162362
13,0.22585392661954992,1.017550535042959
14,0.2395080068978816,1.018802692408045
15,0.25332011464330423,1.0200532381996836
16,0.2672948730952781,1.0212988485634804
17,0.28107972377314844,1.0225369260402022
18,0.2929794622109639,1.0237644848155487
19,0.30674150642041864,1.024969158393146
20,0.3184727285010353,1.0261770108914263
21,0.3299765200276758,1.0273933779575577
22,0.3410961990855915,1.028616701155941
23,0.3522905117776103,1.0298451700415812
24,0.3645405359207122,1.0310573475891416
25,0.3784537779725371,1.0322671827370997
26,0.3911080191475804,1.0334694628978156
27,0.40307108024502597,1.0346700067913217
28,0.4148456232326343,1.0358680723455878
29,0.4287617582674409,1.0370798384176394
30,0.4425483478362724,1.0383036672604342
31,0.45530494938737603,1.0395232269917738
32,0.4680521843822197,1.0407368050537773
33,0.48113017733516983,1.0419480555274483
34,0.4933531720772825,1.0431584454939211
35,0.5051021309109853,1.0443808048632468
36,0.5169816937491141,1.0456021866644316
37,0.5294935527883469,1.0468209210770862
38,0.5423950608070416,1.0480466989008268
39,0.5539976184676049,1.0492604828357799
40,0.5657161202630143,1.0504643545626913
41,0.5791452817626548,1.051681103172574
42,0.5929676465130234,1.0529047878408049
43,0.6073314390949117,1.0541263666387575
44,0.6209368759212542,1.0553507582126427
45,0.6350692031688324,1.0565678840749553
46,0.6494675673848207,1.0577855481529932
47,0.6621493365942158,1.0590070456958565
48,0.6759315634255325,1.06023881851062
49,0.6897602387423151,1.061479449172633
50,0.7032999292208229,1.0627273463487412
51,0.7186036089905182,1.063973318641706
52,0.7316072920015222,1.0651893683921048
53,0.746446496776359,1.0663892730082
54,0.7620316809256654,1.0675712041040886
55,0.7780450700569164,1.068748468871721
56,0.7935464728421866,1.0699133023365395
57,0.808771108120362,1.0710763954687792
58,0.8234592771633016,1.0722313823477794
59,0.8380936223200701,1.073386490777651
60,0.8536416713878233,1.0745324873863582
61,0.8690344839000284,1.0756761595947693
62,0.884940629659723,1.076819452576932
63,0.9018040838924771,1.077959933629294
64,0.9187722155991704,1.0790983304542052
65,0.9350591241492331,1.0802339503159837
66,0.9512431535505007,1.081367978068819
67,0.9683424194946975,1.0825180406424615
68,0.9841914002016549,1.083666368648728
69,1.0001114264355746,1.0848199293306824
70,1.0164888989145813,1.085970127045368
71,1.0323253881116896,1.0870962359686325
72,1.0488684832252961,1.088215769095911
73,1.0656788175722933,1.0893350329382572
74,1.0834742637523316,1.0904529744767653
75,1.1019592315860187,1.0915786240431367
76,1.1200163625312298,1.0927112397245158
77,1.1383278944124184,1.0938452433831318
78,1.157823230683271,1.0949776704209846
79,1.1765044144053132,1.0961046897744802
80,1.1929716669620565,1.0972399994781248
81,1.2091042696139522,1.0983827415674101
82,1.2237964008545634,1.0995244155835855
83,1.237049239801893,1.100650623661633
84,1.2492457960690089,1.1017739048597
85,1.2602620294865587,1.1028844955789328
86,1.273800183762193,1.1039743116047536
87,1.2869020021781605,1.1050743377201788
88,1.3004236733424313,1.106172017533489
89,1.3121571672678207,1.1072715021853936
90,1.3238970854677021,1.1083748446185713
91,1.335755436703491,1.1094761454558844
92,1.3483372311954036,1.1105689816672377
93,1.360312969873929,1.1116587269185216
94,1.3723058038490237,1.112742142369186
95,1.3841868441108744,1.1138212383386341
96,1.395241939698271,1.1149090351656155
97,1.405820197110891,1.1159976667856106
98,1.4143444434425325,1.117084637229514
99,1.4223475173123388,1.1181655265941883
100,1.4314169631993077,1.1192474831932888
101,1.4392446601153333,1.1203178548393309
102,1.4470788386512203,1.1213965440065594
103,1.4569334704988461,1.1224747661896568
104,1.4677010094849576,1.1235399135095736
105,1.475849320903334,1.1246007042879798
106,1.4833270379280459,1.1256687718631422
107,1.491130527164878,1.126732539870756
108,1.499808237601054,1.127800678114232
109,1.5092332140674583,1.1288641244171438
110,1.5190780649616782,1.1299308943685924
111,1.5300564470683997,1.1310077621104635
112,1.5416182074859661,1.1320791743201033
113,1.5528120740225944,1.1331533779827947
114,1.563997716373033,1.1342250912858933
115,1.5760171366099653,1.1352967896274924
116,1.5874785349343643,1.1363556430073265
117,1.5982136340814852,1.1374121273129114
118,1.6071718552272798,1.1384722789700539
119,1.6162105633894182,1.1395350163908304
120,1.6245676131366358,1.1405899494429874
121,1.631899600834525,1.1416397608001458
122,1.6395915366188485,1.1426820638796518
123,1.6453724678163488,1.1437322796961726
124,1.6497624064329997,1.14479441031355
125,1.6532275312146452,1.1458761321135498
126,1.6579698501236235,1.146959145688531
127,1.6631951477279996,1.148038404814944
128,1.6673967126048916,1.1491213396786026
129,1.6715593645637208,1.1502129728341268
130,1.6750819791684253,1.1512974642919442
131,1.6787105393920787,1.1523807656715135
132,1.6829815733413134,1.1534708327896157
133,1.6874285500546469,1.154559899976923
134,1.6925462863374363,1.155640489332703
135,1.6987419106698491,1.1567241941891222
136,1.7054292880457187,1.1578139806396097
137,1.7115456613598041,1.158897717793385
