真値 角度(deg),推定 角度(deg),真値 スケール,推定 スケール,反復回数,角度誤差,スケール誤差,初期値 角度,初期値 スケール
30.0,0.5501326467609906,0.3,2.8046838191359753,999,29.44986735323901,2.5046838191359755,0.0,1.0
