反復回数,∂J/∂θ,∂J/∂s,目的関数J
90,33822953.27818407,-2176746681.395014,852476.0
91,33420812.659297884,-2180430283.656423,853690.5
92,31769227.015636176,-2186509571.291467,852498.0
93,31963390.97501406,-2184912703.7920423,855046.5
94,31298882.440930776,-2184455475.196272,852933.0
95,28501959.005241223,-2182633634.3315587,853341.0
96,30621178.924872026,-2183809488.8340898,854515.0
97,30553933.32311084,-2183113661.8672276,853632.5
98,30938474.157384016,-2182983153.941681,850937.5
99,32155554.21335712,-2179273103.411613,851606.0
100,31888893.542666584,-2176255901.8629417,851721.5
101,32552665.212653838,-2177656278.4810524,852101.5
102,32601241.198969714,-2178454136.7093906,849475.0
103,32551891.753900222,-2176485884.013049,849900.0
104,32271414.43184129,-2181318425.099288,852270.5
105,30037230.93859949,-2181136112.651087,851231.5
106,31755979.54352252,-2178582778.3895516,852895.0
107,30872607.25393478,-2176058861.4484277,855569.5
108,31068368.58935286,-2178223770.187489,857829.5
109,29527106.837512583,-2176411761.188693,857643.5
110,30843120.509326555,-2170926168.8655443,855200.0
111,28579509.546002902,-2169128129.089101,856002.5
112,28632636.23001544,-2166621921.397751,853364.0
113,29827471.376890503,-2171492729.310174,855260.5
114,29638156.263362065,-2170127442.995734,856350.0
115,30053021.281399198,-2176448291.854834,851044.5
116,30414453.107011244,-2176168007.2495356,850425.0
117,30769047.27356846,-2174335887.037883,853196.5
118,25345168.438588142,-2175148176.8604493,852587.5
119,24858295.847337015,-2175850718.1496925,855975.5
120,24686810.35592565,-2174154425.9939833,856847.0
121,24570669.243086413,-2170541732.865923,857233.5
122,24162928.15196228,-2169018678.3290505,858558.5
123,22088373.65136893,-2169259021.136895,859768.0
124,24549944.3812477,-2171649441.8896666,859224.0
125,25468615.862057343,-2174441104.9953957,860713.0
126,22876387.60712117,-2176281237.7078934,861476.5
127,22717363.144988723,-2182358708.084211,862903.5
128,22742280.48747489,-2182429245.857875,863668.5
129,23163000.746064477,-2180675000.8686094,862178.5
130,22981623.816910937,-2181086732.454464,860506.0
131,22648600.14494972,-2182446594.6832905,861879.0
132,21776910.20484613,-2178239140.7911696,859692.0
133,21338888.076744102,-2180624577.3841743,859490.5
