反復回数,∂J/∂θ,∂J/∂s,目的関数J
53,-11008116479.305773,-113272581871.66585,42374337.5
54,-11015814878.698439,-113260448519.6208,42367320.0
55,-11060829661.851118,-113294197849.80688,42368074.0
56,-11052240355.2168,-113364809555.25746,42373784.0
57,-11094398760.538132,-113409311022.45793,42369066.0
58,-11242221766.088764,-113351627491.4328,42363862.0
59,-11117247225.1568,-112911020388.55173,42364589.5
60,-11154827655.8179,-112867582656.67963,42366612.5
61,-11222043946.571754,-112707691248.41296,42378180.5
62,-11191094700.949629,-112876915201.09416,42373916.0
63,-11052887306.990416,-112763616593.51422,42368993.0
64,-11073853298.06381,-112607129752.66766,42369384.5
65,-11002544096.583101,-112819057262.73505,42356911.0
66,-10878836069.573885,-112854661253.10526,42357422.0
67,-10930794476.229362,-112731864204.62262,42360314.0
68,-10869327392.29404,-112310027176.0657,42353282.0
69,-10893311109.85853,-112181048278.08748,42342016.5
70,-10981028502.421074,-112304332409.33139,42351247.0
71,-10898012294.805746,-112225447686.8799,42346211.5
72,-10915377867.682695,-111960929437.00215,42333246.0
73,-10846392413.807137,-111991532740.07709,42330820.5
74,-11015572139.39893,-112019851493.1021,42326969.5
75,-11017453250.680326,-111860204413.8717,42308729.0
76,-10973067693.009398,-111936544807.46072,42310767.5
77,-10950088320.104029,-112222145275.24834,42302408.0
78,-11030616982.200075,-112073661208.969,42297454.5
79,-11075119875.44989,-112120654304.14426,42280844.0
80,-11181437526.72313,-111663424098.77008,42284394.5
81,-11164930947.023308,-111657100544.23682,42288389.0
82,-11055360002.882874,-111474705757.82913,42286762.0
83,-11022333962.860186,-111253003432.19087,42287376.5
84,-11049252487.004715,-111311143168.4806,42292062.5
85,-10957489809.871853,-111202945522.35919,42280876.0
86,-10917778683.097338,-111164564364.33237,42272305.5
87,-10782751493.552383,-111209843488.79776,42282932.5
88,-10977075002.383135,-111255422978.80962,42269520.0
89,-10951596087.996193,-111294663559.16695,42248372.5
90,-10790227154.962214,-111328804697.72025,42252060.5
91,-10800272833.715984,-111100798073.98656,42253634.5
92,-10677520465.491455,-111012285783.386,42255203.5
93,-10886075935.360004,-110837959014.58665,42248690.5
94,-11005113280.970573,-110573911148.5758,42236227.5
95,-11090295778.091743,-110537040953.77606,42237677.0
96,-11186126256.75396,-110383186465.08794,42251635.5
97,-11214849844.32921,-110256426556.7332,42250465.0
98,-11325764362.865923,-109962124016.41331,42255115.5
99,-11302085071.205189,-109971742289.0873,42248652.5
100,-11316957624.470531,-110139313257.11569,42252471.0
101,-11344732988.69531,-109978366747.94089,42242987.5
102,-11396673373.999105,-109972359451.0128,42238054.0
103,-11366861352.307562,-109935985124.44403,42229084.5
104,-11313250521.446783,-109823084565.97482,42226122.0
105,-11437496150.07141,-109589471335.76834,42215496.5
